variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M178.9631T1000.55	hilic			-0.0478836319302935	0.710722823173371	0	-0.0954951345193074	0.397680785218953	0	-0.0769240776883215	0.659001481458642	0	-0.00260872287278602	0.999067088710884	0	0.583699347954853	1.18705721903768	E	E	E	E	E	E	0	0											M179T1001	178.963055781701	1000.55091980111			31	3	@M100.0017T1000.42|+(PO3)|@M143.9915T1000.49|+Cl|+(Cl.)|@M184.9681T1000.74|-Li
M183T1000.31	hilic			-0.0593072280143616	0.823752234946137	0	-0.342445218399465	0.187946193283813	0	-0.193370805063349	0.634672450130334	0	-0.113609034215258	0.771792149029331	0	0.446997913083165	1.18562715852434	E	E	E	E	E	E	0	0											M183T1000	182.999979696712	1000.31338801423			31	3	@M139.9944T1000.37|+(NHCO)|@M165.9734T1000.33|+(NH3)|+NH3|@M226.006T1000.41|-(NHCO)|@M226.9901T1000.43|-(CO2)
M183.984T1000.39	hilic			-0.028250712161686	0.892988942324629	0	-0.354551939682956	0.172480300983896	0	-0.16252459535491	0.676678260953403	0	-0.109922889519751	0.773013341318041	0	0.372121700925992	1.04777999531113	E	E	E	E	E	E	0	0											M184T1000	183.984019735808	1000.38583534534		[M+Cl+NH3]- 131.989 [M+Cl+NH3]- 131.989	31	3	@M139.9944T1000.37|+(CO2)|@M165.9734T1000.33|+(H2O)|@M205.966T1000.31|-Na|@M226.006T1000.41|-(CH2N2)|@M226.9901T1000.43|-(NHCO)|@M227.9741T1000.36|-(CO2)
M185.9714T1000.79	hilic			-0.0254595900053225	0.830838341538221	0	-0.093890189615955	0.353789928350241	0	-0.0682955460696277	0.659001481458642	0	0.00662904766621963	0.956234102974285	0	0.487671575999533	1.11057972661479	E	E	E	E	E	E	0	0											M186T1001	185.971403094871	1000.78545064886	[203][M+1]-		31	3	@M167.9608T1000.57|+(H2O)|@M184.9681T1000.74|+13C|@M186.9723T1000.95|-13C|-15N|@M229.9354T1000.47|-2Na
M186.9723T1000.95	hilic			-0.00920346280262407	0.928680084880974	0	-0.101337089153372	0.331624185551094	0	-0.0380579288220098	0.805777645526077	0	-0.0100208511488216	0.960563965487243	0	0.348356332052463	0.705275355227219	E	E	E	E	E	E	0	0											M187T1001	186.972296028516	1000.95356955468	[203][M+2]-		31	3	@M143.0075T1000.41|+2Na|@M184.9681T1000.74|+18O|+13C2|@M185.9714T1000.79|+13C|+15N
M189.9428T1000.61	hilic			-0.00738480725069479	0.943865674954523	0	-0.111595412896722	0.342255053310706	0	-0.0741432878547847	0.66156973162338	0	-0.0350717502123139	0.834570315687625	0	0.303050176964124	1.17204791743522	E	E	E	E	E	E	0	0											M190T1001	189.942799964633	1000.60945724085	[215][M+1]-		31	3	@M167.9608T1000.57|+Na|@M188.9395T1000.58|+13C|@M190.9437T1000.68_1|-13C|-15N
M190.9437T1000.68_1	hilic			-0.020279610800543	0.87721914663998	0	-0.102363569582472	0.375864248503532	0	-0.070685999181844	0.670945587113485	0	-0.0263363498058826	0.883059146343644	0	0.398110652825337	1.10284963587751	E	E	E	E	E	E	0	0											M191T1001_1	190.943701475156	1000.67979364132	[215][M+2]-		31	3	@M168.9617T1000.61_1|+Na|@M188.9395T1000.58|+18O|+13C2|@M189.9428T1000.61|+13C|+15N|@M249.956T1000.37|-(CH3COO.)
M205.966T1000.31	hilic			-0.0265359149229951	0.917566562151104	0	-0.477241942369773	0.187134332792865	0	-0.226872271210361	0.67321719041002	0	-0.163913894370324	0.746703350758524	0	0.353536808827105	1.0890282615205	E	E	E	E	E	E	0	0											M206T1000	205.965973506193	1000.31106468509			31	3	@M183.984T1000.39|+Na|@M248.972T1000.35|-(NHCO)|@M249.956T1000.37|-(CO2)
M206.95T1000.64	hilic			0.00182855021799355	0.964230064334078	0	-0.241568672277104	0.158543931544438	0	-0.110738197732378	0.678333902744269	0	-0.0501577908386359	0.853865226650424	0	0.288759076931768	1.02133946704617	E	E	E	E	E	E	0	0											M207T1001	206.950044466354	1000.64389389394	[255][M]-	[M+Cl+NaCOOH]- 103.994 [M+Cl+NaCOOH]- 103.994	31	3	@M184.9681T1000.74|+Na|@M188.9395T1000.58|+(H2O)|@M207.9533T1000.6|-13C|@M228.9321T1000.49|-Na|@M249.956T1000.37|-(NHCO)|@M250.9401T1000.68|-(CO2)
M207.9533T1000.6	hilic			0.0506342316937065	0.905354033797675	0	-0.232406415892585	0.197504753941702	0	-0.0858405142484724	0.779233815501009	0	-0.0418170467239456	0.899011089772279	0	0.0760647152906481	0.761553282845119	E	E	E	E	E	E	0	0											M208T1001	207.953292146726	1000.60402462526	[255][M+1]-		31	3	@M206.95T1000.64|+13C
M226.006T1000.41	hilic			-0.0403126599826624	0.87721914663998	0	-0.380274068489699	0.183893005405736	0	-0.174358869929094	0.689622492304839	0	-0.156762298527171	0.696665183021543	0	0.356591089450391	0.924993190911577	E	E	E	E	E	E	0	0											M226T1000	226.00604817016	1000.40728372684		[M-H+CF3COOH]- 93.0249 [M+Cl]- 191.035	31	3	@M165.9734T1000.33|+(NH3)+(CONH)|@M183T1000.31|+(NHCO)|@M183.984T1000.39|+(CH2N2)
M226.9901T1000.43	hilic			-0.0473419795385492	0.853348281991301	0	-0.331041136523728	0.201287282671382	0	-0.193668039627033	0.634672450130334	0	-0.0970151473020184	0.813760749506792	0	0.438584327708009	1.17481789552842	E	E	E	E	E	E	0	0											M227T1000	226.990056320772	1000.42913395038			31	3	@M165.9734T1000.33|+(NH3)+(CO2)|@M183T1000.31|+(CO2)|@M183.984T1000.39|+(NHCO)|@M248.972T1000.35|-Na
M228.9321T1000.49	hilic			-0.0145023389239647	0.911597383990253	0	-0.157055613497899	0.259413871006922	0	-0.0821156332689839	0.688307864776264	0	-0.0331312912313528	0.879300459752139	0	0.305250714346521	1.06000798635813	E	E	E	E	E	E	0	0											M229T1000	228.93205506192	1000.49291271195	[298][M]-	[M-H-CO2]- 273.929	31	3	@M184.9681T1000.74|+2Na|@M206.95T1000.64|+Na|@M229.9354T1000.47|-13C|@M230.9363T1000.7_1|-18O|-13C2|@M256.9272T1000.62|-(CO)|@M271.938T1000.29|-(NHCO)|@M272.9222T1000.57|-(CO2)|@M296.9197T1000.5|-(HCOONa)
M228.9579T1000.78	hilic			-0.0631206365789154	0.599471891230728	0	-0.0861903435318609	0.42769326105832	0	-0.0984784803742365	0.570229441260551	0	-0.0368899813192236	0.831644137201292	0	0.746420518892339	1.23975145542903	E	E	E	E	E	E	0	0											M229T1001	228.95792562814	1000.77787018131	[299][M]-	[2M-2H+Na]- 103.994 [2M-2H+Na]- 103.994	31	3	@M229.9614T1000.78|-13C|@M250.9401T1000.68|-Na
M229.9354T1000.47	hilic			-0.00103051123864262	0.969444544695602	0	-0.155876009547599	0.294468480123586	0	-0.0801083760237624	0.723431803561899	0	-0.0229164293777018	0.932925396243671	0	0.228303615581454	0.952389710908457	E	E	E	E	E	E	0	0											M230T1000	229.935439831824	1000.47043510411	[298][M+1]-		31	3	@M165.9734T1000.33|+(SO2)|@M185.9714T1000.79|+2Na|@M228.9321T1000.49|+13C|@M230.9363T1000.7_1|-13C|-15N|@M273.9255T1000.65|-(CO2)
M229.9614T1000.78	hilic			-0.0604773390485231	0.624417609828375	0	-0.103383976452658	0.361309153228791	0	-0.114878701896099	0.527319979879472	0	-0.051473937802978	0.774000481985598	0	0.737864032405304	1.40039462740959	E	E	E	E	E	E	0	0											M230T1001	229.961372279415	1000.77812114174	[299][M+1]-		31	3	@M228.9579T1000.78|+13C|@M251.9435T1000.71|-Na
M230.9363T1000.7_1	hilic			0.0138286255861484	0.990364029497256	0	-0.141033419974308	0.384248926154799	0	-0.0587775033442988	0.787031189619413	0	-0.0422706661549892	0.842490961118842	0	0.230178656776242	0.806625828992265	E	E	E	E	E	E	0	0											M231T1001_1	230.936256988122	1000.69523765589	[298][M+2]-		31	3	@M143.0075T1000.41|+4Na|@M228.9321T1000.49|+18O|+13C2|@M229.9354T1000.47|+13C|+15N|@M314.9003T1000.51_1|-(HCOOK)
M248.972T1000.35	hilic			-0.0551742591086057	0.865683778894418	0	-0.489201603440701	0.166649412632408	0	-0.278969281247203	0.628137800559656	0	-0.147208679713174	0.795056247674256	0	0.41487151025639	1.2209728494065	E	E	E	E	E	E	0	0											M249T1000	248.971989683286	1000.35443636333		[2M-2H+K]- 106.01	31	3	@M188.9395T1000.58|+(NH3)+(CONH)|@M205.966T1000.31|+(NHCO)|@M226.9901T1000.43|+Na|@M336.8953T1000.39_1|-4Na
M249.956T1000.37	hilic			-0.0505445077109243	0.880224763899621	0	-0.475964588221292	0.197407599898294	0	-0.22630940904209	0.680910988724428	0	-0.153236298312647	0.778484889826082	0	0.411478072682226	1.01584947515784	E	E	E	E	E	E	0	0											M250T1000	249.956002715128	1000.37437785674			31	3	@M188.9395T1000.58|+(NH3)+(CO2)|@M190.9437T1000.68_1|+(CH3COO.)|@M205.966T1000.31|+(CO2)|@M206.95T1000.64|+(NHCO)|@M227.9741T1000.36|+Na|@M271.938T1000.29|-Na
M250.9401T1000.68	hilic			-0.0548886271833808	0.707631229323618	0	-0.134590515579195	0.305983986775726	0	-0.126598006404002	0.546314947560012	0	-0.0522622831586226	0.808496102584179	0	0.641228509481247	1.30331863745661	E	E	E	E	E	E	0	0											M251T1001	250.940069822111	1000.67979364132	[342][M]-		31	3	@M206.95T1000.64|+(CO2)|@M228.9579T1000.78|+Na|@M251.9435T1000.71|-13C|@M252.9444T1000.75|-18O|-13C2|@M272.9222T1000.57|-Na
M251.9435T1000.71	hilic			-0.0594608983961553	0.689219812595487	0	-0.109958752888479	0.402129580230926	0	-0.0996508445257334	0.624205887487268	0	-0.0309077706248022	0.88607888222654	0	0.657462246025172	1.1650028394788	E	E	E	E	E	E	0	0											M252T1001	251.943505626332	1000.71068167047	[342][M+1]-		31	3	@M188.9395T1000.58|+Na+CH3CN|@M229.9614T1000.78|+Na|@M250.9401T1000.68|+13C|@M252.9444T1000.75|-13C|-15N|@M273.9255T1000.65|-Na
M252.9444T1000.75	hilic			-0.071654832400073	0.594945200326152	0	-0.135697510302279	0.285496829579371	0	-0.090388246037616	0.681416282685066	0	-0.0937220442891782	0.625853500310913	0	0.700648254498571	0.903797788687582	E	E	E	E	E	E	0	0											M253T1001	252.944392084037	1000.74690790863	[342][M+2]-		31	3	@M250.9401T1000.68|+18O|+13C2|@M251.9435T1000.71|+13C|+15N
M256.9272T1000.62	hilic			-0.00701645298915921	0.940156485165094	0	-0.182332414767856	0.216219463107528	0	-0.0670809235304048	0.761545563849152	0	-0.0597071621214091	0.774000481985598	0	0.272652826027004	0.954960272275382	E	E	E	E	E	E	0	0											M257T1001	256.927204552513	1000.6173688797			31	3	@M228.9321T1000.49|+(CO)
M271.938T1000.29	hilic			-0.0933934644092655	0.83479316362313	0	-0.620860404866708	0.176770979668694	0	-0.351498656677204	0.624205887487268	0	-0.219609136414592	0.737913862949191	0	0.414549712928946	1.18447647294939	E	E	E	E	E	E	0	0											M272T1000	271.9380123518	1000.28933996935		[M+Cl]- 236.964	31	3	@M227.9741T1000.36|+2Na|@M228.9321T1000.49|+(NHCO)|@M249.956T1000.37|+Na|@M335.9T1000.47|-(SO2)
M272.9222T1000.57	hilic			-0.0402342255635268	0.794543125784143	0	-0.154552599849914	0.252890682809203	0	-0.106798061383412	0.624205887487268	0	-0.0492315089735413	0.820499831266498	0	0.516681175446657	1.19090927560697	E	E	E	E	E	E	0	0											M273T1001	272.922166945271	1000.57215295088	[385][M]-	[M-H]- 273.929	31	3	@M228.9321T1000.49|+(CO2)|@M250.9401T1000.68|+Na|@M273.9255T1000.65|-13C|@M274.9263T1000.58|-18O|-13C2|@M294.904T1000.49|-Na
M273.9255T1000.65	hilic			-0.0325389020874809	0.817593255263503	0	-0.168807243453923	0.205560464802621	0	-0.103438472950032	0.632624890259029	0	-0.0501560979839724	0.818613032536843	0	0.460594577121276	1.17679457094763	E	E	E	E	E	E	0	0											M274T1001	273.925487575956	1000.65071690721	[385][M+1]-		31	3	@M229.9354T1000.47|+(CO2)|@M251.9435T1000.71|+Na|@M272.9222T1000.57|+13C|@M274.9263T1000.58|-13C|-15N|@M295.9071T1000.54|-Na
M274.9263T1000.58	hilic			-0.0430787357569073	0.778749319285324	0	-0.156739903788035	0.25104304197737	0	-0.115281338124454	0.613080937380476	0	-0.060029377355356	0.778840718702776	0	0.52792172272664	1.30851139250931	E	E	E	E	E	E	0	0											M275T1001	274.926325405841	1000.57637130508	[385][M+2]-		31	3	@M272.9222T1000.57|+18O|+13C2|@M273.9255T1000.65|+13C|+15N
M294.904T1000.49	hilic			-0.0239061600578268	0.87721914663998	0	-0.170638935588915	0.25104304197737	0	-0.0860357401111003	0.698357528452191	0	-0.0442257042269638	0.842490961118842	0	0.365655420777285	1.02803273440191	E	E	E	E	E	E	0	0											M295T1000	294.903966906179	1000.48520148654	[431][M]-	[M-2H+Na]- 273.929	31	3	@M272.9222T1000.57|+Na|@M295.4058T1000.62|-13Cdb|@M295.9071T1000.54|-13C|@M296.9197T1000.5|-(H2)|@M312.9148T1000.55|-(H2O)|@M340.9094T1000.61|-(HCOOH)|-(H2O-CO)|@M362.8916T1000.49|-(HCOONa)
M295.4058T1000.62	hilic			0.0157977125917039	0.997924383451412	0	-0.235262730819729	0.241733294949174	0	-0.203231006707309	0.529386128698664	0	-0.126739527330074	0.661955118204443	0	0.210672382746081	1.45233705739199	E	E	E	E	E	E	0	0											M295T1001	295.405845603776	1000.61645280657		[M-H-COCH2]- 338.409	31	3	@M294.904T1000.49|+13Cdb|@M295.9071T1000.54|-13Cdb
M295.9071T1000.54	hilic			-0.0111324758959448	0.931475624305362	0	-0.171092035649913	0.260775337070637	0	-0.078057757041039	0.740839776956162	0	-0.0456530396596975	0.842490961118842	0	0.330913989229432	0.962834615696791	E	E	E	E	E	E	0	0											M296T1001	295.907116457776	1000.53506365229	[431][M+1]-		31	3	@M273.9255T1000.65|+Na|@M294.904T1000.49|+13C|@M295.4058T1000.62|+13Cdb
M296.9197T1000.5	hilic			0.000512327339297514	0.970991659844948	0	-0.18043942492173	0.270411533294659	0	-0.063928557529783	0.783327736306464	0	-0.0525241905257676	0.820499831266498	0	0.197329331560006	0.832226777419824	E	E	E	E	E	E	0	0											M297T1000	296.919656887941	1000.49751015029			31	3	@M228.9321T1000.49|+(HCOONa)|@M294.904T1000.49|+(H2)|@M340.9094T1000.61|-(CO2)
M303.9223T1000.55	hilic			-0.0220341464375018	0.913237365045924	0	-0.290073390448587	0.227856258755679	0	-0.19633735204896	0.629077859203365	0	-0.0711030262819534	0.862412343571919	0	0.394533671921609	1.1099309479951	E	E	E	E	E	E	0	0											M304T1001	303.922340911359	1000.54876893412			31	3	@M325.9043T1000.41|-Na
