variableMetadata	set	gene	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M375.1398T43.32_4	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M375T43_4	375.139830091781	43.3228548669495		[2M+K]+ 168.09	4	427	@M459.1016T43.37_2|-(HCOOK)	-0.796639284020076	0.0407376067268683	1	0.655554741570853	0.0149776829479046	1	2.39473037977159		0
M134.8524T75.57_12	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M135T76_12	134.852397743644	75.5710471057257		[3M+2H]2+ 89.2268	1	NA		-1.1708972407314	0.0412381979534686	1	0.456673659631479	0.289044734723676	0	2.47437528345025		-0.0286083806848432
M258.171T213.84	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M258T214	258.171004287772	213.835589824625			84	NA		-1.03864843253627	0.0435075108918199	1	-0.304529918114469	0.548456244255806	0	1.96558245730375		-0.0335188076853538
M282.686T261.82_1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M283T262_1	282.685982672221	261.822412417226			1813	NA		-0.946767393090512	0.0453335303959677	1	-1.14096259835139	0.000545099388100464	1	1.77440916486879		0
M343.5407T310.61_1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M344T311_1	343.540660319375	310.606442345624		[3M+2Na+K-H]2+ 201.052 [M+Na]+ 320.555	70	NA		-0.886136823534832	0.0741445690590259	0	-0.0558335279495346	0.969989596243153	0	2.3236848969926		0
M343.8749T310.58_2	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M344T311_2	343.874933141915	310.576962687746		[M+H-CH4]+ 358.903	70	NA		-0.8143963979483	0.0749333212080988	0	-0.0748015049119957	0.92846368590654	0	2.2845681166113		0
M464.7797T264.7	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M465T265	464.779738624064	264.695468368985			2083	NA		-1.09189727468941	0.0923158266255278	0	0.768141331298278	0.063459546349746	0	2.14740550057049		0
M159.0527T113.12_23	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M159T113_23	159.052687694042	113.116626145667			2	NA		-0.570223266986982	0.0931329530145861	0	-0.157079440633979	0.618123024795004	0	2.28307185318084		-0.0519357281797676
M351.6679T87.1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M352T87	351.667874012428	87.1030945711818			1499	NA		-1.301291527723	0.0931995174453079	0	0.252732352526674	0.636496036212704	0	2.38083015796813		0
M946.3652T52.9	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M946T53	946.365165153153	52.9019786430887		[3M+Na+K]2+ 610.255	4	NA		-0.643391046200623	0.0931995174453079	0	0.0748614820044136	0.767104521106165	0	2.49579999402943		0
M418.6971T235.43	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M419T235	418.697122436817	235.430308764954		[M+K]+ 379.727	3101	NA		-0.909846489707197	0.0936886517172794	0	-0.440905718246151	0.314322165587277	0	2.37069296265846		0
M400.2429T329.64	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M400T330	400.242888621746	329.642833379428		[M+H]+ 399.233	79	NA		-0.855020206530469	0.0936886517172794	0	-0.0285411267971085	0.993956070777954	0	2.08457717477179		0
M291.0759T251.31	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M291T251	291.075943466245	251.312429042042			1825	NA		0.835767667695931	0.0936886517172794	0	0.00441257057040545	0.962077289318993	0	2.11182495518664		0
M127.6025T75.47_6	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M128T75_6	127.602460645789	75.4690496587567			1	NA		-0.726077571673635	0.0936886517172794	0	-0.0981289431468326	0.865597999771037	0	2.29856042634579		0
M786.3174T52.85	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M786T53	786.317356372393	52.8456779397087	[1423][M+2]+		4	535	@M784.312T53|+18O|+13C2|@M785.3155T52.96|+13C|+15N	-0.677080726599119	0.0936886517172794	0	-0.000315077101323169	0.957536676908746	0	2.09693032179567		0
M126.4478T75.52_33	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M126T76_33	126.447806651812	75.5188164883314		[2M+2Na+2K-H]3+ 128.226	1	NA		-0.488937845726534	0.0936886517172794	0	-0.0206815929825588	0.994676506856547	0	2.50322677537584		-0.0101935112690652
M346.5106T195.71	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M347T196	346.5106413603	195.71349812041			2369	NA		-0.568600219117865	0.0954421627670401	0	-0.0743760561077522	0.875407694852038	0	2.50875139123201		0
M320.2107T134.12_3	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M320T134_3	320.210676191193	134.116663108799			75	NA		-0.976819485673797	0.0966664511243203	0	-0.684224050433938	0.0989782473648781	0	1.94317853547431		0
M134.7131T75.57_6	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M135T76_6	134.713119381327	75.5661511804174		[M+2Na-H]+ 89.7478	1	NA		-1.00213633904808	0.100043811334789	0	-0.0984714206141604	0.924062829876968	0	2.52219954300771		0
M401.5407T233.2	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M402T233	401.540675528343	233.1964722251		[M+H]+ 400.534	3102	NA		-0.88713082518713	0.100043811334789	0	0.313182365807673	0.416956115477062	0	2.55270520609404		0
M130.6027T68.59	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M131T69	130.602723388492	68.590941208556			7	NA		-0.530812115092562	0.100043811334789	0	-0.0570586487445652	0.913853072202475	0	2.35773394274539		0
M550.1199T73.86	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M550T74	550.119916066275	73.8649246135006		[M+H]+ 549.109	1	NA		-0.757551694215884	0.102634066864583	0	0.0195436090296432	0.920716430769853	0	1.99709399357986		0
M457.5621T290.58	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M458T291	457.562114490501	290.580670515648		[M+K]+ 418.59	33	NA		0.697944467279134	0.102634066864583	0	-0.452207216254807	0.116734444192732	0	2.11421404409017		0
M169.3925T113.22_44	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M169T113_44	169.392527271305	113.221421201327			2	NA		-0.647531831250959	0.102634066864583	0	-0.253813570809362	0.464654094733401	0	2.19119216591789		0
M420.1094T82.59	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M420T83	420.109353374783	82.5895874048668			56	NA		0.639799271673542	0.102634066864583	0	-0.0982210727083306	0.72531896640143	0	1.9661059380792		0
M362.1559T335.49	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M362T335	362.155876381727	335.489326410832			79	NA		5.27541188490489	0.106393942466828	0	-4.19232771794434	0.0557858397186106	0	1.56750471178114		0
M559.8371T340.19_2	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M560T340_2	559.837108442012	340.187646417275			58	NA		-1.89288346543669	0.106393942466828	0	0.623669122509893	0.474783338115543	0	2.03559059011061		0
M494.6871T378.7_1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M495T379_1	494.687072567456	378.70218666295		[M+K+NH3]+ 438.713	64	NA		-1.2424427691657	0.106393942466828	0	-0.747698127896127	0.208353455526455	0	1.90658535711858		0
M357.2795T547.41	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M357T547	357.279531524115	547.41034990522	[658][M]+		874	401	@M358.2828T547.64|-13C	-1.22125122411709	0.106393942466828	0	-0.32626792513873	0.667921272593406	0	2.19823704235863		0
M315.6782T197.22	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M316T197	315.678177484843	197.219387830122			2353	NA		-1.04829204953236	0.106393942466828	0	0.289913963546041	0.54206054137294	0	1.97189928770879		0
M448.0282T283.48	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M448T283	448.028217260317	283.476131080589		[3M+H+Na]2+ 290.68	71	NA		-1.01759309820062	0.106393942466828	0	-0.0442494990101565	0.994001408582589	0	2.56402392792954		0
M386.6848T93.98	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M387T94	386.684820976671	93.9834623035029			2586	NA		-0.945841264188113	0.106393942466828	0	0.083639500602116	0.830473724928252	0	2.06195993099628		0
M240.159T134.12_1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M240T134_1	240.159038919491	134.116663108799			75	NA		-0.929221032051196	0.106393942466828	0	-0.723435573678463	0.0778629898940579	0	1.81121923708923		0
M130.6158T75.27_5	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M131T75_5	130.615797382318	75.2713710904887			1	NA		-0.858962198237954	0.106393942466828	0	0.0327347839518417	0.907846049084498	0	2.41959235047931		0
M392.6171T258.42_1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M393T258_1	392.617105094834	258.423643754218			49	NA		-0.771583386812798	0.106393942466828	0	-0.127766850645049	0.828128600605867	0	1.92951969806081		0
M588.237T258.43	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M588T258	588.237021373717	258.433109864399			49	NA		-0.69393957719082	0.106393942466828	0	-0.286277197073389	0.447122156303139	0	2.09156679473219		0
M160.6369T113.22_7	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M161T113_7	160.636947231383	113.221045569641		[3M+2K]2+ 81.1154	2	NA		-0.550871463571422	0.106393942466828	0	-0.138947497630916	0.69079329342118	0	2.19950038442621		0
M386.2059T256.57	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M386T257	386.205907580782	256.574670937			49	NA		-0.531535142748702	0.106393942466828	0	-0.44679877034091	0.0485402616189501	1	1.885625331544		0
M293.0646T52.2_1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M293T52_1	293.064611815028	52.2031641253325			4	NA		0.471088636077809	0.106393942466828	0	0.0454841988444752	0.93122078062222	0	2.28576538060471		0
M169.0955T43.61_3	metabolomics_liver_c18hyper_pos	MX2	c18hyper	Pyridoxamine	CHEBI:16410	C00534	Metabolism of cofactors and vitamins	Vitamine B6 metabolism	Pridoxine	HMDB01431	CID1052	C8H12N2O2	168.08988	NHZMQXZHNVQTQA-UHFFFAOYSA-N	InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3	M169T44_3	169.095545469954	43.6101078409613		[M+H]+ 168.09	4	43	@M191.0776T43.42|-Na|@M207.0516T43.58_2|-K	-0.399529697676567	0.106393942466828	0	0.295043104664209	0.0792276833559398	0	2.31129221178658		0
M612.6955T338.36_1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M613T338_1	612.695488169013	338.360457451531			85	NA		-1.73792569646896	0.107200564457657	0	0.908951904680173	0.245965948729845	0	2.05081086475395		0
M319.8763T134.2_2	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M320T134_2	319.876310176375	134.204528398718			75	NA		-0.875068238595892	0.107200564457657	0	-0.721794402558476	0.0596176763827727	0	1.80849976017597		0
M545.2328T237.28	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M545T237	545.232803648824	237.279991163617			2149	NA		-0.844482953516376	0.107200564457657	0	-0.235770563404049	0.654690305668997	0	2.16274593214934		0
M410.2398T329.3	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M410T329	410.239834403375	329.295535755075		[M+Na+NaCOOH]+ 319.254	79	NA		-0.634483799827263	0.107200564457657	0	0.144216746420048	0.61976698672458	0	2.13518059050296		0
M208.6472T111.48	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M209T111	208.647169748987	111.478343171166		[M+K+HCOOH]+ 123.683	2	NA		-0.437689174032379	0.107200564457657	0	-0.235079891053768	0.293940398007937	0	2.32598539908226		0
M434.089T150.9	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M434T151	434.089040337544	150.896029924999		[M+Na]+ 411.11	2452	NA		0.852136090629829	0.109877986016231	0	0.149775808099097	0.823344111623869	0	2.43616389271214		0
M358.9613T246.36	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M359T246	358.961324282292	246.361643377852			1951	NA		-0.669598893426036	0.109877986016231	0	-0.0152241896203211	0.983182035576025	0	2.11810188127468		0
M472.8174T43.12_1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M473T43_1	472.817414006881	43.1214787541065			4	163	@M320.8676T42.86_1|+(HCOOK)+(HCOONa)|@M388.8554T43.03_1|+(HCOOK)|@M404.8294T43.14_1|+(HCOONa)	0.428408291723178	0.109877986016231	0	-0.270501202782402	0.153050663491507	0	2.32206458893284		0
M163.9785T46.73_1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M164T47_1	163.978533160795	46.7272398555042	[122][M]+	[M+H-CH3]+ 177.991	4	64	@M164.9819T46.57|-13C|@M165.9765T46.75|-34S|-41K|-37Cl|@M201.9347T45.82|-K	0.373873457438549	0.109877986016231	0	-0.0651970292117063	0.709836186678469	0	2.19918217028249		0
M618.6069T379.45	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M619T379	618.606876622226	379.449939499994		[M+2K-H]+ 541.687	64	NA		-1.96013039890812	0.115151385800135	0	-1.05494441238358	0.305130895494723	0	1.75175551118735		0
M282.9368T261.85_2	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M283T262_2	282.936788141738	261.849283340015			1814	NA		-0.862253345371412	0.115151385800135	0	-1.16381870893103	0.00123056688098359	1	1.61599340960248		0
M293.7018T270.52_2	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M294T271_2	293.701777994897	270.523692347696			77	NA		-0.694267102214173	0.115151385800135	0	-0.818347003491425	0.00514538821634612	1	1.63641763565645		0
M209.0496T43.55_3	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M209T44_3	209.049628590427	43.5508781383256	[207][M+2]+		4	43	@M207.0516T43.58_2|+34S|+41K|+37Cl	-0.320486001613716	0.115151385800135	0	0.338464737638567	0.0140158881680984	1	2.04678166029222		0
M243.364T113.27	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M243T113	243.364021963721	113.272250180779		[M+2K-H]+ 166.437	2	NA		-0.57516781366256	0.116076836163219	0	-0.105481057970534	0.816065186495042	0	2.04824249519984		0
M539.3221T303.16	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M539T303	539.32210753854	303.156894265127		[3M+2H]2+ 358.86	8	NA		-0.483681260850824	0.121553276243143	0	0.15809074827138	0.493729993291032	0	2.36864464351065		0
M437.917T242.39	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M438T242	437.916999676694	242.39453129407			2055	468	@M409.8859T242.82|+(C2H4)	-0.871347017402979	0.125062458158862	0	0.0688043107499627	0.855191416100521	0	2.62185007432466		0
M372.2337T306.78	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M372T307	372.23374627182	306.778543657342	[690][M+1]+		94	NA		0.845575696868291	0.125575274461782	0	-0.0172117495095687	0.934071870704571	0	1.89967114445751		0
M375.1324T323.19	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M375T323	375.132373900044	323.189855705971	[704][M]+		16	425	@M376.1358T323.32|-13C	0.579125276478587	0.126611314661382	0	0.248647506687133	0.456295288235381	0	1.73354684423172		0
M342.1327T71.99	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M342T72	342.132652549033	71.9855661972737			1	NA		0.407023418668079	0.126611314661382	0	-0.387530683856243	0.0316096985740196	1	1.37855379373441		0
M494.8877T378.79_2	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M495T379_2	494.887669467842	378.786771895635			64	NA		-1.15875870648283	0.130116512249827	0	-0.672770658142918	0.269855056380325	0	1.89282005297738		0
M450.0841T151.02_1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M450T151_1	450.084124361364	151.021575729553		[M+K]+ 411.11	2452	520	@M468.0947T151.23|-(H2O)	0.885492405286515	0.133981816434399	0	0.245439386069604	0.677372550848848	0	2.34451975132838		0
M329.6756T92.78	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M330T93	329.675556090098	92.7821227727983			2575	NA		-1.19711227918335	0.136486054600239	0	-0.21867879973056	0.822471616901487	0	2.55555532669869		0
M315.6967T249.56	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M316T250	315.696665955498	249.555610437864			1866	NA		-0.564805454307406	0.137485132648591	0	-0.364184309133885	0.208068801492924	0	1.90397853224956		0
M327.1031T282.91	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M327T283	327.103100360624	282.91486671451			71	NA		-1.91054196611381	0.138553778098987	0	-2.4881663486022	0.00285012379678957	1	1.7095421659742		0
M495.0882T378.74_3	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M495T379_3	495.088234074209	378.744459303752		[M+H]+ 494.072	64	NA		-1.13890931285066	0.138553778098987	0	-0.734173549182417	0.210266214299513	0	1.83969363236373		0
M162.7636T113.31_13	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M163T113_13	162.763550250173	113.305394031091		[M+H+NH3]+ 144.731	2	NA		-0.707285228116449	0.138553778098987	0	-0.0411504186677227	0.979162931887496	0	2.01209730551047		0
M359.0012T43.4	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M359T43	359.001171681381	43.402922560945		[M+H+K]2+ 678.053	4	43	@M207.0516T43.58_2|+(HCOOK)+(HCOONa)|@M275.0392T43.41|+(HCOOK)|@M360.999T43.44_2|-34S|-41K|-37Cl	-0.275675572730769	0.138553778098987	0	0.348604445997132	0.00525940717578295	1	2.02063938655128		0
M203.128T428.49	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M203T428	203.127997469282	428.4919937859			2693	NA		0.941306992469036	0.139635380275811	0	0.0334370587208763	0.996487360935266	0	1.60471798271835		0
M159.6625T113.29_6	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M160T113_6	159.662547351515	113.285058764185			2	NA		-0.527209388263156	0.139635380275811	0	-0.129462206881435	0.731303392926094	0	2.12773101510061		0
M991.6756T701.59	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M992T702	991.675625820146	701.594045514134	[1508][M]+	[2M+H]+ 495.335	6	816	@M992.6793T701.8|-13C	-7.13427545823204	0.144252358376082	0	-7.3383914848814	0.0237680413715625	1	1.75595512616988	svm	0
M317.2122T635.5	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M317T635	317.212210190882	635.495775989931	[542][M]+		22	329	@M318.2153T635.57|-13C	-1.70671939007919	0.144252358376082	0	-2.04793986003672	0.00689077265067116	1	1.68368805898492		0
M490.5198T258.38_1	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M491T258_1	490.519771725139	258.37935875258			49	NA		-0.675920701677319	0.144252358376082	0	-0.0784140220453668	0.915025309038168	0	1.84337555685018		0
M115.0396T63.84	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M115T64	115.039604273673	63.8373094582882	[36][M+2]+		39	NA		-0.585818995512319	0.144887316755716	0	-0.037628418015295	0.973909294329203	0	1.31824481300756		0
M206.14T143.3	metabolomics_liver_c18hyper_pos	MX2	c18hyper	D-Panthenol;Pantothenol;Dexpanthenol;Provitamin B	CHEBI:27373	C05944	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	CoA	HMDB04231	CID131204	C9H19NO4	205.13141	SNPLKNRPJHDVJA-ZETCQYMHSA-N	InChI=1S/C9H19NO4/c1-9(2,6-12)7(13)8(14)10-4-3-5-11/h7,11-13H,3-6H2,1-2H3,(H,10,14)/t7-/m0/s1	M206T143	206.139967914436	143.301647147642			42	NA		0.905557911804223	0.146443934628389	0	0.214798952679148	0.743804757353735	0	2.10853051644897		0
M162.3988T113.11_40	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M162T113_40	162.398793752575	113.106118790011			2	NA		-0.5073103238417	0.146443934628389	0	-0.0575525488959023	0.916809783049996	0	2.07837897707503		0
M208.0549T43.59_2	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M208T44_2	208.05487212149	43.5865022646667	[207][M+1]+		4	NA		-0.286279603278286	0.146443934628389	0	0.223684672108329	0.0932017908762674	0	2.17011502362058		0
M345.1897T401.51	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M345T402	345.189737340211	401.512407319829		[M+Na]+ 322.2	73	338	@M323.2077T401.31|+Na	-0.702242820986488	0.146823683378028	0	-1.65442162829632	5.01015479211554e-07	1	1.28321576585829		0
M182.3227T66.69_3	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M182T67_3	182.322738170057	66.6913647967243	[156][M]+	[M+K]+ 143.365	7	NA		-0.63011650700874	0.146823683378028	0	0.00786354495470576	0.948695551765269	0	2.16231396236199		0
M463.9295T277.77	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M464T278	463.929450484976	277.773525059673			3014	NA		-0.605008130018126	0.146823683378028	0	0.00279618588132813	0.957986345695548	0	2.56925338537246		0
M651.2845T46.63	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M651T47	651.284471520044	46.629762219638		[M+H]+ 650.278	4	NA		-0.538195577555989	0.146823683378028	0	0.358064109933981	0.168523396600017	0	2.17180363469573		0
M619.2526T702.78	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M619T703	619.252649469041	702.778250744102	[1255][M+1]+		413	NA		-1.97757921223813	0.149215503237548	0	-1.42342286338649	0.160117361429284	0	1.79742355834781		0
M130.4636T75.38_54	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M130T75_54	130.463638895818	75.377894754341			1	NA		-0.732319833918154	0.149215503237548	0	-0.0968223796809795	0.89416506778621	0	2.36455999467755		0
M166.087T229.17	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M166T229	166.086984311155	229.170744301887		[M+H-CH4]+ 181.109	13	NA		-0.385882940277572	0.149215503237548	0	-0.0393864273258195	0.931542846976119	0	2.19927907312842		0
M695.3904T277.96	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M695T278	695.390411344474	277.961744678664	[1332][M]2+		71	755	@M695.8914T278.01|-13Cdb	-0.619360994396342	0.155129270725637	0	0.103542277005333	0.743727848255812	0	2.57795047650168		0
M565.7918T357.24	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M566T357	565.791795344752	357.235535751494		[M+Na]+ 542.799	76	NA		-0.456263261010841	0.155129270725637	0	-0.011810735959175	0.987090485581032	0	1.88977772939617		0
M310.1558T717.69	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M310T718	310.155843816429	717.688938138391	[522][M]2+		12	313	@M310.6576T717.43|-13Cdb	-2.25267390547288	0.155591250277098	0	-1.93625581288304	0.0785859949190111	0	1.89133580070011		0
M618.2498T702.46	metabolomics_liver_c18hyper_pos	MX2	c18hyper													M618T702	618.249818634271	702.45909884732	[1255][M]+		429	NA		-1.48031316705955	0.155591250277098	0	-1.32500705802748	0.0640326184720998	0	1.84438601236054		0
