variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M772.315T9.46_7	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M772T568_7	772.315	567.71976	[2323][M+1]2+		380	NA		0.898207626424737	0.273840422749786	0	-0.341146994206278	0.478625014193217	0	2.87728597679777	plsda	0
M407.0434T1.19	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M407T71	407.043420996465	71.3427804581634	[1110][M]+	[M+H]+ 406.037	1	NA		0.643215144086987	0.273840422749786	0	0.348139724331251	0.141639462412142	0	2.75082588121584		-0.117759538888183
M322.1081T1.19_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M322T71_2	322.108092989058	71.1812703909468		[M+2K-H]+ 245.198	1	NA		0.596329075465601	0.273840422749786	0	0.0608275324752281	0.739019930945749	0	2.76583272743619	plsda	0
M639.9123T9.87_3	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M640T592_3	639.9123	592.0038		[M+Na]+ 616.915	68	NA		0.385158201632116	0.273840422749786	0	0.108583235971929	0.423324643347199	0	2.5743731739171	plsda	0
M696.6392T9.48_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M697T569_1	696.6392	568.69254		[M+H-CH4]+ 711.666	380	314	@M712.6744T9.46_1|-(CH4)	1.47650151778069	0.280529403103884	0	-0.489574689766615	0.601373923554647	0	2.94481961826938		0
M757.4831T9.36	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M757T561	757.4831	561.48486			7620	NA		1.38777877100997	0.280529403103884	0	-0.442915379486307	0.620793096904061	0	2.96903475553591		0
M326.6302T8.83_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M327T530_1	326.630155700364	529.581437933402	[817][M]2+		156	NA		1.16365682162909	0.280529403103884	0	0.0154939775127101	0.889652250410652	0	2.90919451971424		-0.087392139441873
M757.5743T9.36_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M758T561_1	757.5743	561.32862			7621	NA		1.15605068801146	0.280529403103884	0	-0.136576154616174	0.941936360111001	0	2.95388915708757		0
M233.0922T9.22	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M233T553	233.092161689879	553.319567007676		[2M+Na+2K]3+ 299.191	385	NA		0.977704545879556	0.280529403103884	0	-0.842475653827863	0.0358067666505792	1	2.47888677440784		0
M712.7515T9.46	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M713T567	712.7515	567.4617		[M+K]+ 673.791	380	NA		0.89985142570738	0.280529403103884	0	-0.231179968799283	0.732622987642575	0	2.76257247427014		0
M712.8297T9.48	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M713T569	712.8297	568.69458			380	NA		0.89442906356239	0.280529403103884	0	-0.282742989747062	0.623411384773464	0	2.87129471323913		0
M519.2914T12.86	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M519T772	519.291405133471	771.524312867082			2443	NA		0.817266517334829	0.280529403103884	0	-0.144241928509267	0.867405649420795	0	2.74967254655629	plsda	0
M319.9831T1.2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M320T72	319.983051452338	72.1389952746078		[M+K+CF3COOH]+ 147.022	1	NA		0.561744594499517	0.280529403103884	0	-0.560597260637248	0.0106837850829796	1	2.34869414225164		0
M370.1353T1.19_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M370T71_2	370.135258221516	71.233330616145			1	NA		0.498552278848534	0.280529403103884	0	0.0827687250464848	0.653262630809386	0	2.88530429797713	plsda	0
M310.1134T1.18	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M310T71	310.113431490537	70.5106660512408		[2M+Na+2K]3+ 414.71	1	NA		0.471206802725735	0.280529403103884	0	0.00167333303698491	0.900430078071748	0	2.67125165865309	plsda	-0.0522098039951476
M130.0651T9.61	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M130T576	130.065148168095	576.351267378496			68	NA		0.429806853252634	0.280529403103884	0	0.369798878622049	0.0291655719771516	1	2.76212973405458		-0.0232925803725764
M278.1242T1.18_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M278T71_2	278.124236301344	70.8935157462396			1	NA		0.399617216559985	0.280529403103884	0	0.202522695839692	0.180769258903271	0	2.88995282329092		-0.176083842225183
M314.1584T15.99_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M314T959_2	314.158412769789	959.48812271139	[768][M+2]2+		2704	NA		-0.34338823703359	0.280529403103884	0	0.14090527912432	0.450271241952808	0	2.9936131501412	plsda	0
M618.4893T9.65_6	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M618T579_6	618.4893	579.17148		[M+H]+ 617.484	68	NA		-0.268975771549613	0.280529403103884	0	-1.57443469766424	1.05268048818781e-11	1	0.821731644004818		0
M363.1629T18	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M363T1080	363.162939356686	1079.80493112223	[944][M+2]+		194	NA		-0.249122753054824	0.280529403103884	0	0.112510500560649	0.378396540957496	0	3.26992623934043	plsda	0.00340915466394104
M328.5103T6.93	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M329T416	328.510335664512	415.733649292733	[830][M]3+		952	NA		0.992389872000546	0.290909548548656	0	-0.25095080086118	0.744626862359963	0	2.95851196136012		0
M215.0162T1.19_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M215T71_1	215.016206586669	71.2389690985848	[380][M]+	[M+Na+K-H]+ 154.07	1	NA		0.366939432346729	0.290909548548656	0	0.124041453232635	0.385860308113051	0	2.8831904943615	plsda	-0.11199821149092
M369.1299T1.21	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M369T72	369.129913149097	72.3873628195032		[M+2K-H]+ 292.204	1	NA		1.09470768467605	0.304632281148352	0	0.455084834467645	0.295548228786213	0	2.55206389178065		0
M661.0258T9.46_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M661T568_2	661.0258	567.73974			380	NA		0.649340890631342	0.30784720171387	0	0.784910880389438	0.00353886231409283	1	2.21339255259218		0
M778.3708T8.44_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M778T506_2	778.3708	506.25522			103	NA		-0.478357854852783	0.30784720171387	0	-0.29267200305995	0.12655684006863	0	2.27711469946054		0
M692.239T9.34_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M692T560_1	692.239	560.48058			7607	NA		0.905175219620364	0.308499502767384	0	-0.331090687240282	0.551177893814734	0	2.94311634227608		0
M500.2774T12.85	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M500T771	500.277373262811	771.139512382404		[M+H-H20]+ 517.282	302	188	@M501.2806T12.86_1|-13C	1.46446491622812	0.339188736404512	0	-0.0281657226568157	0.938022567223562	0	2.84070787352566	forest	0
M803.6471T10.14_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M804T609_1	803.6471	608.6532			9076	NA		0.522067459981308	0.339188736404512	0	-0.0562721778093138	0.956634008750333	0	2.63776752873593		0
M833.1318T9.35_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M833T561_1	833.1318	561.13176			7629	NA		1.07814886201721	0.342987221869655	0	-0.241843984994217	0.798318466443237	0	2.83380054815833		0
M694.5266T9.35	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M695T561	694.5266	561.13176			7611	NA		1.21670872452705	0.343152129516831	0	-0.00228662559614534	0.914574311440581	0	2.94081034787418		0
M252.1058T8.98	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M252T539	252.105823179367	538.683785724244	[497][M+1]+		8397	NA		0.319789237294044	0.343152129516831	0	1.06206891105261	4.07985820063548e-08	1	1.22658061818741		0
M522.2956T9.83	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M522T590	522.29561045987	589.968222695161			68	205	@M522.7973T9.83_2|-13Cdb|@M523.2991T9.84_4|-13C	1.4491482848585	0.347850755095778	0	-0.500633316662178	0.606595057629967	0	2.82644528092655		0
M697.2121T9.48_5	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M697T569_5	697.2121	568.82142			380	NA		1.22285157926524	0.347850755095778	0	-0.385294841707053	0.658529954845034	0	2.85775298332045		0
M694.2767T9.36_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M694T562_1	694.2767	561.71664	[2103][M]3+		7571	NA		1.05456737245773	0.347850755095778	0	-0.155174931625467	0.907030772567675	0	2.96732884232412		0
M504.7876T9.71_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M505T583_2	504.787577495772	582.852155001986		[M+H]+ 503.788	68	NA		1.02107125708183	0.347850755095778	0	-0.24396487101555	0.780849235457418	0	2.9729174382144		-0.000178293329526761
M710.2245T7.78_5	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M710T467_5	710.2245	467.09496		[M+K]+ 671.267	337	NA		0.95431961178142	0.347850755095778	0	0.584584534045035	0.14345353013951	0	2.33957769836452		0
M734.1795T9.21	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M734T552	734.1795	552.41262			385	NA		0.887931635192642	0.347850755095778	0	-0.355149424283045	0.509814694014419	0	2.67676401597666		0
M823.2449T9.53_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M823T572_2	823.2449	571.8297			68	NA		0.886433635681053	0.347850755095778	0	-0.415078889495069	0.399994213577798	0	2.81498021613991		0
M707.6996T9.44	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M708T567	707.6996	566.63952	[2145][M+1]3+		380	NA		0.696778887860455	0.347850755095778	0	-0.183997988862783	0.7419161891342	0	2.96082396754864		0
M298.1221T12.92	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M298T775	298.122147310792	774.99052194813			7676	NA		0.886324716676711	0.348436877784763	0	0.631050498503805	0.0926652592392002	0	2.37342375213251		0
M696.7264T9.83_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M697T590_1	696.7264	589.98072			68	NA		1.23408131124306	0.348926811103452	0	-0.31714613848964	0.756207960284707	0	2.78827391898698		0
M211.0663T1.19	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M211T71	211.066298119281	71.2709035444536	[363][M+1]+		1	NA		0.309939147878744	0.348926811103452	0	-0.383787354504536	0.00254635096886259	1	2.32159704404443		0
M251.0486T7.96	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M251T477	251.048618034786	477.36116791001	[496][M]+		502	NA		0.725493368091946	0.353670785931426	0	2.10575434142127	4.07488923415627e-07	1	1.33630113348588		0
M210.0609T1.57	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M210T94	210.060883326864	94.3178743220418	[362][M]+		3676	NA		0.497144020690952	0.36349989711235	0	-0.0437350537538279	0.982302404272851	0	2.55359564514687		0
M147.0446T1.19_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M147T71_2	147.044563943185	71.1557921309724			1	NA		0.301495276208321	0.375084927816548	0	0.195671488151621	0.131842003037826	0	2.56553442817925		0
M683.0941T9.88_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M683T593_2	683.0941	592.69602		[M+H]+ 682.094	68	NA		-0.560281593395523	0.38221341313686	0	-1.75249201417902	1.90812622277477e-07	1	1.5297901959592		0
M812.9126T9.48_3	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M813T569_3	812.9126	568.71768	[2450][M+1]3+		380	315	@M696.9261T9.48_3|+(H3PO4)+(H2O)|@M812.4101T9.48|+13Cdb|@M813.4138T9.48_6|-13Cdb	1.39746770872	0.386093813482659	0	-0.510534181425058	0.595452686932941	0	2.69751957644592		0
M709.938T7.78_3	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M710T467_3	709.938	467.08722			337	NA		1.05474770543205	0.386093813482659	0	0.366721240127493	0.426183908542064	0	2.3060461026761		0
M183.0863T0.91	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M183T54	183.086276758744	54.4003025572223			13	NA		0.988840781621642	0.386093813482659	0	-0.390610127332558	0.546484230620237	0	2.74631884125431		0
M710.0813T7.78_4	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M710T467_4	710.0813	467.09496		[M+K]+ 671.116	337	NA		0.943961294939653	0.386093813482659	0	0.410138957181607	0.322640630726016	0	2.31908757929797		0
M757.6638T9.36_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M758T561_2	757.6638	561.4659			7622	NA		0.941054213955169	0.386093813482659	0	-0.284539970734764	0.696856270539679	0	2.73308232163798		0
M705.0289T9.37	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M705T562	705.0289	562.48314	[2141][M]2+		7572	NA		0.900627060783174	0.386093813482659	0	-0.207423589575953	0.805416866913764	0	2.84963291039861		0
M683.0937T9.55_3	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M683T573_3	683.0937	572.91996		[M+H]+ 682.094	68	NA		0.77584611055781	0.386093813482659	0	-0.0467015837324993	0.9896334429367	0	2.63124610966274		0
M858.6229T10.19_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M859T611_2	858.6229	611.3262			7469	NA		0.485209649056742	0.386093813482659	0	-0.114846334340479	0.794437559088345	0	2.89711440507769		0
M322.0771T1.19_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M322T71_1	322.077140383176	71.212151732415			1	NA		0.47522215821412	0.386093813482659	0	-0.0506620861629568	0.96080280816302	0	2.62329179774436		0
M803.2346T10.29_3	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M803T617_3	803.2346	617.4222			8876	NA		0.461119779759956	0.386093813482659	0	-0.213034562811865	0.439422210704917	0	2.64540240592534		0
M258.1101T1.48	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M258T89	258.110137301936	88.5087820541202			3665	NA		-0.423415082645652	0.386093813482659	0	-0.151557239725786	0.425495041903208	0	2.47357134307125		0
M998.3137T0.79	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M998T47	998.3137	47.249388		[M+H]+ 997.3	176	NA		0.423192497921482	0.386093813482659	0	-0.0480462431412931	0.954454198441473	0	2.80418084875092		0
M139.0027T1.19_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M139T71_2	139.002651752256	71.31615552684		[M+H-CH2]+ 152.005 [M+H-CO]+ 165.995 [M+H-CO]+ 165.995	1	NA		0.412967053515917	0.386093813482659	0	-0.0507933572856079	0.942139428353359	0	2.784230042783		0
M548.3158T15.6_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M548T936_2	548.315797963059	936.296648516634	[1619][M+1]2+		11	NA		0.368297159408474	0.386093813482659	0	-0.0925623823696586	0.774988348473187	0	2.64084906790777		0
M333.9622T1.15	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M334T69	333.962222000531	68.8546947764664			40	NA		0.350842925412998	0.386093813482659	0	-0.0264964613590006	0.996452192268837	0	2.94135380835619		0
M378.2409T12.94	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M378T776	378.240866941039	776.31241078998	[1011][M]+		7669	NA		-0.346776429561496	0.386093813482659	0	-0.202548943922629	0.191006133287424	0	2.70834352208257		0
M475.2909T9.55_2	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M475T573_2	475.29092696397	573.036178239546	[1327][M]2+		68	NA		-0.305141279199299	0.386093813482659	0	-0.285549890497107	0.0337932527135805	1	2.30327082095781		0
M361.1673T18	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M361T1080	361.167303118814	1079.79171540646	[944][M]+		194	NA		-0.22132015851092	0.386093813482659	0	0.164321903779578	0.13190332741526	0	2.8597474866516		0
M327.1767T14.97	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M327T898	327.176675640865	898.28008819266		[M+H]+ 326.17	28	NA		-0.218189387432247	0.386093813482659	0	-0.0934529313867358	0.33547159390849	0	2.66075975409482		0
M584.3712T14.53	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M584T872	584.371186099592	871.603468746114	[1765][M]+		98	NA		-0.63616873007552	0.387923820691045	0	0.024038280003408	0.963456815369979	0	2.72410485544914		0.0180667386905511
M130.0216T1.19_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M130T71_1	130.021606213498	71.464835611419	[174][M]+	[M+H-H20]+ 147.022	1	NA		-2.58994898921663	0.398383395555243	0	-1.05895270702169	0.370920038510166	0	2.5997827530813		0
M812.5786T9.48_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M813T569_1	812.5786	568.71822	[2450][M]3+		380	373	@M813.0796T9.48_4|-13Cdb	1.24145001672421	0.398383395555243	0	-0.292059634538573	0.805046087190582	0	2.77666610364955		0
M812.4101T9.48	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M812T569	812.4101	568.7529			380	315	@M812.9126T9.48_3|-13Cdb	1.06532003329562	0.398383395555243	0	-0.276384685246549	0.770652341718411	0	2.70260115027408		0
M710.3676T7.78_6	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M710T467_6	710.3676	467.09496			337	263	@M621.3215T7.79_3|+(C3H7O2N)	0.978618856507602	0.398383395555243	0	0.388559709005529	0.383857266623975	0	2.31268874605664		0
M709.6515T7.78_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M710T467_1	709.6515	467.09316	[2158][M]+		337	322	@M710.6535T7.78_2|-13C|-15N	0.947284944509693	0.398383395555243	0	0.275942060424965	0.527056578744104	0	2.29280526805968		0
M823.1531T9.53_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M823T572_1	823.1531	571.74168			68	NA		0.749824176802145	0.398383395555243	0	-0.227371241487566	0.70875353309606	0	2.78984399305884		0
M780.2459T9.54_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M780T573_1	780.2459	572.67936	[2348][M+2]+		68	NA		0.717160017930247	0.398383395555243	0	0.065789438462069	0.813798069594587	0	2.48654299303594		0
M803.2944T10.13_3	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M803T608_3	803.2944	607.6272			9012	NA		0.562829705017332	0.398383395555243	0	-0.0386736661063285	0.99846293535956	0	2.14041551690967		0
M229.1183T7.61	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M229T457	229.118337211229	456.758980456337			6272	NA		-0.441926057057593	0.398383395555243	0	0.483235609059307	0.0143980371192966	1	2.29958952862559		0.292489855561214
M202.9694T0.95	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M203T57	202.969443424841	57.0780469992296		[M+Na+2K]3+ 507.984 [M+Na+2K]3+ 507.984	29	NA		0.327528736332132	0.398383395555243	0	-0.101883604076159	0.691956009928343	0	2.31994308386979		0
M203.0152T0.97_1	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M203T58_1	203.015161982841	58.1412704332741			10	NA		0.327528736332132	0.398383395555243	0	-0.101883604076159	0.691956009928343	0	2.31994308386979		0
M664.8026T9.72_3	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M665T583_3	664.8026	583.0008	[2009][M]+		68	NA		-0.255871941763523	0.398383395555243	0	-1.69486828625974	1.90985335504502e-11	1	0.779916683201262		0
M304.1506T7.34	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			NA		M304T440	304.150575791504	440.245104032819			81	NA		-0.496551740559996	0.405128214686414	0	0.110196078931287	0.828044748085337	0	2.32140928931765		0
M599.34T8.83	metabolomics_plasma_c18acqui_pos	LAT	c18acqui			4		M599T530	599.34	529.587	[1799][M]+	[M+K]+ 560.378	156	251	@M600.3432T8.83|-13C|@M601.3452T8.83|-18O|-13C2	0.938496635278971	0.40695455545734	0	-0.132839019202871	0.92145202533382	0	2.69761731191088		0
