variableMetadata	set	gene	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M462.1471T499.14	metabolomics_liver_hilic_neg	LAT	hilic													M462T499	462.147076628039	499.136074437258			1286	NA		-1.06628235743015	4.48491391160154e-06	1	-0.218361810103058	0.172116215835776	0	2.16368314771649	plsda	0.0985880101836714
M579.0275T655.53	metabolomics_liver_hilic_neg	LAT	hilic	Uridine 5'-diphosphate-glucuronic acid;UDP-α-D-Glucuronic acid;Uridine 5'-diphosphoglucuronic acid;UDP-Glucuronic acid	CHEBI:17200	C00167	Carbohydrate metabolism	Amino sugar and nucleotide sugar matabolism|Ascorbate and Aldarate metabolism|Pentose and Glucuronate interconversions	UDP sugar|Sucrose|Glucuronate	HMDB00935	CID17473	C15H22N2O18P2	580.03428	HDYANYHVCAPMJV-LXQIFKJMSA-N	InChI=1S/C15H22N2O18P2/c18-5-1-2-17(15(26)16-5)12-9(22)6(19)4(32-12)3-31-36(27,28)35-37(29,30)34-14-10(23)7(20)8(21)11(33-14)13(24)25/h1-2,4,6-12,14,19-23H,3H2,(H,24,25)(H,27,28)(H,29,30)(H,16,18,26)/t4-,6-,7+,8+,9-,10-,11+,12-,14-/m1/s1	M579T656	579.027530968593	655.532947622271			2032	NA		2.82911218998748	4.55302468778141e-06	1	-0.856867418249616	0.227856258755679	0	2.08640832948085		-0.020384173236952
M356.0159T556	metabolomics_liver_hilic_neg	LAT	hilic													M356T556	356.015893092615	555.995660253547		[M-H-C2H4]- 385.054	6	NA		1.51716095160076	5.32442302069853e-06	1	-1.09801117118295	0.000632436009546977	1	1.76583573011177		0
M346.0562T488.38_1	metabolomics_liver_hilic_neg	LAT	hilic	5'-AMP;5'-Adenosine monophosphate;Adenosine 5'-monophosphate|3'-AMP;Adenosine monophosphate;3'-Adenylic acid;3'-Adenosine monophosphate,|dGMP;Deoxyguanylic acid;2'-Deoxyguanosine 5'-monophosphate;Deoxyguanosine monophosphate	CHEBI:16027|CHEBI:28931|CHEBI:16192	C00020|C01367|C00362	Nucleotide metabolism	Purine metabolism	Adenine|Guanine	HMDB00045|HMDB03540|HMDB01044	CID6083|CID41211|CID65059	C10H14N5O7P	347.0631	UDMBCSSLTHHNCD-KQYNXXCUSA-N|LNQVTSROQXJCDD-KQYNXXCUSA-N|LTFMZDNNPPEQNG-KVQBGUIXSA-N	InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1|InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(17)7(4(1-16)21-10)22-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1|InChI=1S/C10H14N5O7P/c11-10-13-8-7(9(17)14-10)12-3-15(8)6-1-4(16)5(22-6)2-21-23(18,19)20/h3-6,16H,1-2H2,(H2,18,19,20)(H3,11,13,14,17)/t4-,5+,6+/m0/s1	M346T488_1	346.056189252168	488.380565690673	[534][M]-		15	259	@M347.0596T488.51|-13C|@M526.1196T487.12|-(C6H10O5)-(H2O)	1.9689364354833	5.71767283461096e-06	1	-1.12906068485368	0.0088986060620092	1	1.94540596310141		-0.0711345586423175
M110.9854T515.29	metabolomics_liver_hilic_neg	LAT	hilic													M111T515	110.985359906143	515.285189353668		[M+Cl]- 76.0167	1288	23	@M111.9887T515.38|-13C|@M291.0491T514.34|-(C6H10O5)-(H2O)	1.80787591807351	5.71767283461096e-06	1	-0.135871544280288	0.988087853959964	0	2.0381140250359		0
M404.1321T622.69	metabolomics_liver_hilic_neg	LAT	hilic													M404T623	404.132085481526	622.688588827809		[M-H]- 405.137	26	NA		3.06667100762116	9.2001427374233e-06	1	-1.27630867894662	0.0955510812890775	0	1.88704307106126		0
M527.1232T487.21	metabolomics_liver_hilic_neg	LAT	hilic													M527T487	527.123228854255	487.207597874287	[725][M+1]-		15	259	@M347.0596T488.51|+(C6H10O5)+(H2O)|@M526.1196T487.12|+13C|@M561.1119T491.12|-(H2S)	2.11013233974919	9.2001427374233e-06	1	-1.30645618389807	0.00542345152806112	1	1.90070526039508		0
M560.1837T560.23	metabolomics_liver_hilic_neg	LAT	hilic													M560T560	560.18373991191	560.230955028992	[756][M]-	[M+Cl]- 525.214 [M-H]- 561.191	19	357	@M561.1872T560.33|-13C|@M590.1943T562.29|-(CH2O)|@M658.1608T559.25|-(H3PO4)	-1.34815948733654	9.2001427374233e-06	1	0.119660050579714	0.950153248966526	0	2.25379271627263		0
M606.0749T556.49	metabolomics_liver_hilic_neg	LAT	hilic	Uridine 5'-diphospho-N-acetylglucosamine;Uridine diphosphate N-acetylglucosamine;UDP-N-acetylglucosamine;UDP-N-Acetyl-α-D-glucosamine	CHEBI:16264	C00043	Carbohydrate metabolism	Amino sugar and nucleotide sugar matabolism	UDP sugar	HMDB00290	CID445675	C17H27N3O17P2	607.08157	LFTYTUAZOPRMMI-CFRASDGPSA-N	InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1	M606T556	606.074855052233	556.493621733706	[785][M]-	[M-H-C4H8]- 663.162	6	402	@M607.0783T556.47|-13C|@M608.0797T556.62|-18O|-13C2|@M704.0519T555.62|-(H3PO4)	1.21440138613262	9.2001427374233e-06	1	-0.527480112789199	0.076374034555044	0	1.91422736668067		0
M876.2553T627.01	metabolomics_liver_hilic_neg	LAT	hilic													M876T627	876.255321629535	627.014382914811		[M-H-C3H2O3]- 963.286	26	NA		-0.793846648436197	9.2001427374233e-06	1	-0.00653155504912917	0.732431073668529	0	2.24143558039058		0.041449341486046
M414.6351T625.82	metabolomics_liver_hilic_neg	LAT	hilic													M415T626	414.635074716047	625.816265461702	[632][M+1]2-		1879	263	@M413.6326T626_1|+13C|@M414.1337T625.94_2|+13Cdb|@M444.642T625.75|-(CH2O)	-1.20215998097084	1.33539957903686e-05	1	-0.0357279905643288	0.661368150407087	0	2.09528850740539		0
M220.1075T205.85	metabolomics_liver_hilic_neg	LAT	hilic													M220T206	220.107507159101	205.845995415443	[275][M+1]-		691	NA		-1.15178734652909	1.35371460865909e-05	1	0.0384580089811912	0.885118985630551	0	1.9936394990017		0.0266554998138526
M289.0335T563.18	metabolomics_liver_hilic_neg	LAT	hilic	D-Sedoheptulose 7-phosphate;Sedoheptulose 7-phosphate	CHEBI:15721	C05382					CID165007	C7H15O10P	290.04028	JDTUMPKOJBQPKX-GBNDHIKLSA-N	InChI=1S/C7H15O10P/c8-1-3(9)5(11)7(13)6(12)4(10)2-17-18(14,15)16/h4-8,10-13H,1-2H2,(H2,14,15,16)/t4-,5-,6-,7+/m1/s1	M289T563	289.033522951812	563.178650176324	[418][M]-	[2M-2H+K]- 126.036 [M-H-C5H8O4]- 422.084	19	119	@M199.0015T563.13|+(C3H6O3)|@M290.0369T563.2|-13C|@M387.0105T561.68_1|-(H3PO4)	1.46437627779853	1.49877296051493e-05	1	0.527640571723413	0.0550556157775665	0	1.90513762625556	plsda	0
M859.7725T626.86	metabolomics_liver_hilic_neg	LAT	hilic													M860T627	859.772481034229	626.86382243854	[893][M+1]2-		26	463	@M858.7697T626.86_1|+13C|@M859.2709T626.86_2|+13Cdb	-1.4086657730646	1.60015838902695e-05	1	0.0416324778033417	0.874540247559127	0	2.13410592494361		0
M615.1551T535.92	metabolomics_liver_hilic_neg	LAT	hilic													M615T536	615.155078461593	535.917471634079		[M-H-CH3]- 631.189	10	NA		3.37107591665869	1.64491171047795e-05	1	0.14145812842866	0.627515209871129	0	1.99937589058513		0
M866.2204T584.79	metabolomics_liver_hilic_neg	LAT	hilic													M866T585	866.220442957949	584.793485512248			1437	NA		2.48348051938268	1.64491171047795e-05	1	-2.91433541250352	9.4661468461718e-07	1	1.46211954676004		0
M253.0933T430.19	metabolomics_liver_hilic_neg	LAT	hilic													M253T430	253.093319731671	430.192353442066		[M-H-CH2]- 268.127	3	NA		-1.64230231835984	1.64491171047795e-05	1	0.248179207829828	0.74820269669416	0	2.08806586767301		0
M640.1867T538.29	metabolomics_liver_hilic_neg	LAT	hilic													M640T538	640.186652746017	538.287506630781	[808][M]-	[M-H-C6H10O5]- 803.249	10	419	@M641.1906T538.35|-13C	-1.60815778474401	1.64491171047795e-05	1	0.0882795546124413	0.955654517729508	0	2.08045205787197		0
M617.2418T621.92	metabolomics_liver_hilic_neg	LAT	hilic													M617T622	617.241811916359	621.924716891884		[M-2H+Na]- 596.282 [M-H-CH2]- 632.267	26	407	@M632.2615T621.1|-(CH3.)	-1.59576411698792	1.64491171047795e-05	1	0.416012219909215	0.375864248503532	0	2.20562940709185		0
M858.2681T626.84	metabolomics_liver_hilic_neg	LAT	hilic													M858T627	858.268102674123	626.840973884169			26	463	@M858.7697T626.86_1|-13Cdb|@M859.2709T626.86_2|-13C|@M888.2836T626.34|-(CH2O)	-1.36987237498522	1.64491171047795e-05	1	0.0215870007135806	0.8283322453	0	2.13121695442232		0
M859.2709T626.86_2	metabolomics_liver_hilic_neg	LAT	hilic													M859T627_2	859.270887349176	626.856328902302	[893][M]2-		26	463	@M858.2681T626.84|+13C|@M858.7697T626.86_1|+13Cdb|@M859.7725T626.86|-13Cdb	-1.3648961492265	1.64491171047795e-05	1	0.0283547383686731	0.841687863925976	0	2.13011173712509		0
M858.7697T626.86_1	metabolomics_liver_hilic_neg	LAT	hilic													M859T627_1	858.769703716762	626.856328902302			26	463	@M858.2681T626.84|+13Cdb|@M859.2709T626.86_2|-13Cdb|@M859.7725T626.86|-13C	-1.3471717285282	1.64491171047795e-05	1	0.0186870792428415	0.822993484812945	0	2.12074246394846		0
M302.5339T556.1_1	metabolomics_liver_hilic_neg	LAT	hilic													M303T556_1	302.533917984403	556.104199025937			6	217	@M303.0357T556.06_2|-13Cdb|@M303.5364T556.82|-13C	1.16014482977602	1.64491171047795e-05	1	-0.569553775835697	0.0519605956602056	0	1.84371812221028		0
M591.1423T589.67	metabolomics_liver_hilic_neg	LAT	hilic													M591T590	591.142273646059	589.668268113999			2167	NA		-1.03442504393931	1.64491171047795e-05	1	0.0738844572092923	0.999983663372183	0	2.06736114073451		0
M828.7746T627.42_1	metabolomics_liver_hilic_neg	LAT	hilic													M829T627_1	828.7745517224	627.416245625264	[884][M+1]-		26	463	@M827.7705T627.08_1|+13C|@M828.2721T626.79_2|+13Cdb|@M829.2741T626.58_2|-13Cdb	-1.87211056369896	1.66282901077326e-05	1	0.0712158917241421	0.900517379953131	0	2.10777073612393		0
M401.1571T327.68	metabolomics_liver_hilic_neg	LAT	hilic													M401T328	401.157055349002	327.67996541209	[616][M]-		24	300	@M402.1605T327.65|-13C|@M403.1627T327.96|-18O|-13C2	-1.56089978735421	1.66282901077326e-05	1	1.00078887765719	0.00690671277800633	1	1.88167751699756		0
M593.158T587.63	metabolomics_liver_hilic_neg	LAT	hilic													M593T588	593.157960834105	587.632913820536	[778][M]-		35	394	@M594.1614T587.62|-13C|@M595.1631T587.62|-18O|-13C2	-0.915355948884358	1.66282901077326e-05	1	-0.0826942952488992	0.463387149925721	0	2.21697511785844		0
M279.5883T559.83	metabolomics_liver_hilic_neg	LAT	hilic													M280T560	279.58828484617	559.830726861072		[M-H+Cl]2- 525.214 [M-2H]2- 561.191	19	NA		-1.81284314249661	1.78764609258741e-05	1	0.183440726121471	0.913016824897257	0	2.18142555155572		0
M649.2679T589.37	metabolomics_liver_hilic_neg	LAT	hilic													M649T589	649.267911487326	589.371281779875	[811][M]-		35	420	@M650.2711T589.44|-13C	-0.964057454207111	1.99690990875307e-05	1	0.370413867313864	0.163236211960824	0	2.18719416720932		0
M588.0758T613.86	metabolomics_liver_hilic_neg	LAT	hilic	Guanosine 5'-diphospho-β-L-fucose;GDP-β-L-fucose|ADP-glucose;Adenosine diphosphoglucose;Adenosine diphosphateglucose;Adenosine-5'-diphosphoglucose;Adenosine-5'-diphosphateglucose	CHEBI:13332|CHEBI:15751	C00325|C00498	Carbohydrate metabolism	Amino sugar and nucleotide sugar matabolism|Fructose and Mannose metabolism	GDP sugar|Mannose	HMDB01095|HMDB06557	CID10918995|CID16500	C16H25N5O15P2	589.0822	LQEBEXMHBLQMDB-JGQUBWHWSA-N|WFPZSXYXPSUOPY-ROYWQJLOSA-N	InChI=1S/C16H25N5O15P2/c1-4-7(22)9(24)11(26)15(33-4)35-38(30,31)36-37(28,29)32-2-5-8(23)10(25)14(34-5)21-3-18-6-12(21)19-16(17)20-13(6)27/h3-5,7-11,14-15,22-26H,2H2,1H3,(H,28,29)(H,30,31)(H3,17,19,20,27)/t4-,5+,7+,8+,9+,10+,11-,14+,15+/m0/s1|InChI=1S/C16H25N5O15P2/c17-13-7-14(19-3-18-13)21(4-20-7)15-11(26)9(24)6(33-15)2-32-37(28,29)36-38(30,31)35-16-12(27)10(25)8(23)5(1-22)34-16/h3-6,8-12,15-16,22-27H,1-2H2,(H,28,29)(H,30,31)(H2,17,18,19)/t5-,6-,8-,9-,10+,11-,12-,15-,16-/m1/s1	M588T614	588.075836465005	613.863254411637			1693	NA		1.55994712678727	2.05413242008646e-05	1	-0.171395420619607	0.889740226782475	0	1.9341118751966		0
M652.2337T299.61	metabolomics_liver_hilic_neg	LAT	hilic													M652T300	652.233705210021	299.609212539804	[813][M]-		12	421	@M653.2371T299.63|-13C|@M654.2394T299.79|-18O|-13C2	0.978118411524736	2.66430145001312e-05	1	-0.456118431269672	0.0789111166981648	0	1.8016249869335		0
M304.0227T347.88	metabolomics_liver_hilic_neg	LAT	hilic													M304T348	304.022694396283	347.882059684548			4	NA		1.19253412875278	2.9417722554997e-05	1	0.468698781132186	0.0548972737828802	0	1.86559191062864		0
M439.1412T137.44	metabolomics_liver_hilic_neg	LAT	hilic													M439T137	439.141170546953	137.441006337988		[M+Cl]- 404.176	18	NA		8.50382506930172	2.96674632734102e-05	1	-3.00192339282131	0.213542628825068	0	1.81050668966184		0
M398.0532T512.81	metabolomics_liver_hilic_neg	LAT	hilic													M398T513	398.053197170008	512.812029275597			15	NA		3.01323131170681	2.96674632734102e-05	1	-0.0984715838966626	0.890375331609037	0	2.01170649073938		0
M631.2581T620.75	metabolomics_liver_hilic_neg	LAT	hilic													M631T621	631.258143043617	620.746747715875	[801][M]-	[M+Cl]- 596.282 [M-H]- 632.267	26	407	@M632.2615T621.1|-13C	-1.31048188626102	2.96674632734102e-05	1	0.448201483226935	0.228808227717964	0	2.14953245927464		0
M293.5344T612.95	metabolomics_liver_hilic_neg	LAT	hilic													M294T613	293.534410756151	612.949687343379			1705	NA		1.13441541002952	2.96674632734102e-05	1	-0.200976261934551	0.671564773293719	0	1.85097272715686		0
M367.1362T322.37	metabolomics_liver_hilic_neg	LAT	hilic													M367T322	367.136178535774	322.374707970551	[567][M]-	[3M-2H+K]- 110.058	9	272	@M368.1398T321.71|-13C	-1.03601921831161	2.96674632734102e-05	1	0.414986034860242	0.15588930887837	0	1.97709177401956		0
M973.3714T622.31	metabolomics_liver_hilic_neg	LAT	hilic													M973T622	973.371433878437	622.312039863698			26	NA		-0.959651232893179	2.96674632734102e-05	1	0.335681604002751	0.217685575618464	0	2.12116456055282		0
M825.2533T638.22	metabolomics_liver_hilic_neg	LAT	hilic													M825T638	825.253302328458	638.22053301081	[882][M]-		2127	462	@M826.2572T641.06|-13C	-0.77810834405099	2.96981218182065e-05	1	0.0119033423487291	0.834805333537322	0	2.15312347202347		0
M740.2475T535.96	metabolomics_liver_hilic_neg	LAT	hilic													M740T536	740.247459666621	535.956815894635			748	NA		-1.69966867460821	3.24873301714859e-05	1	0.0698794914345005	0.917727613745331	0	2.17576329805793		0
M374.1148T626.32	metabolomics_liver_hilic_neg	LAT	hilic													M374T626	374.114804603854	626.32218286742			1876	NA		-1.36381355136792	3.24873301714859e-05	1	0.183263235418222	0.816879123050668	0	2.05840527842626		0
M443.6391T625.78_1	metabolomics_liver_hilic_neg	LAT	hilic													M444T626_1	443.639140132362	625.783706770837			26	263	@M353.6113T626.31_1|+(C3H6O3)|@M413.6326T626_1|+(CH2O)|@M444.1408T625.96_2|-13Cdb|@M444.642T625.75|-13C	-1.23093636767551	3.24873301714859e-05	1	0.0323032086791564	0.874820651588607	0	2.0926533637083		0
M762.6608T622.46	metabolomics_liver_hilic_neg	LAT	hilic													M763T622	762.660820033832	622.458757477175			1848	NA		1.18705411132052	3.24873301714859e-05	1	-0.0905118841482366	0.987225675232033	0	1.94103769035254		0
M318.0615T380.97	metabolomics_liver_hilic_neg	LAT	hilic													M318T381	318.061451511975	380.968654846302			7	NA		0.916553681540702	3.24873301714859e-05	1	-0.697008965341805	0.001822016160237	1	1.66157279103034		0
M827.2695T626.66	metabolomics_liver_hilic_neg	LAT	hilic													M827T627	827.2695286086	626.66162821978	[883][M]-	[M-H]- 828.276	26	463	@M827.7705T627.08_1|-13Cdb|@M828.2721T626.79_2|-13C|@M829.2741T626.58_2|-18O|-13C2|@M863.2434T626.71|-(HCl)|@M888.2836T626.34|-(NH3)-(CO2)	-0.813338907974195	3.24873301714859e-05	1	0.025337024667035	0.889740226782475	0	2.11827195870203		0
M830.2763T626.54	metabolomics_liver_hilic_neg	LAT	hilic													M830T627	830.276296527333	626.543244149817	[883][M+3]-		26	NA		-0.805641863477842	3.24873301714859e-05	1	0.0304085516767714	0.904486154825422	0	2.13103125568128		0
M437.4722T659.64_2	metabolomics_liver_hilic_neg	LAT	hilic													M437T660_2	437.472179849884	659.636618639801			2041	NA		-1.42045688524659	3.48480641303053e-05	1	0.302573426317865	0.554575562178001	0	2.01864127680141		0
M481.2409T177.4	metabolomics_liver_hilic_neg	LAT	hilic													M481T177	481.240857667904	177.400692287067			22	NA		-1.78629446987755	3.53672439929846e-05	1	0.198989558603529	0.889740226782475	0	2.09565869095786		0
M478.1685T517.12	metabolomics_liver_hilic_neg	LAT	hilic													M478T517	478.16845838244	517.122156135552			1305	NA		-1.38672636520999	3.53672439929846e-05	1	0.224468466545614	0.732431073668529	0	2.12075921942479		0
M876.7579T626.89_1	metabolomics_liver_hilic_neg	LAT	hilic													M877T627_1	876.757855742333	626.890284793496		[M-H-C3H2O3]- 963.788	26	NA		-0.995665309862151	3.53672439929846e-05	1	0.195307963560763	0.611886255176666	0	2.03648369011258		0
M289.0682T583.19	metabolomics_liver_hilic_neg	LAT	hilic													M289T583	289.068201489311	583.194020079338	[420][M]-	[M-2H+K]- 252.127	17	184	@M271.0575T583.18|+(H2O)|@M290.0714T583.22|-13C	-0.613209492152244	3.53672439929846e-05	1	0.00840489772384245	0.833665668670531	0	2.19605507567763		0
M698.1322T556.49	metabolomics_liver_hilic_neg	LAT	hilic													M698T556	698.132173721209	556.487860342291		[M+Cl]- 663.162	6	357	@M600.1551T557.83|+(H3PO4)|@M796.1092T555.94|-(H3PO4)	-1.44090942802283	3.61546596235483e-05	1	0.212362956396692	0.783183894714601	0	2.18792323392586		0
M247.0462T620.16	metabolomics_liver_hilic_neg	LAT	hilic													M247T620	247.046158135019	620.162658083555			1851	NA		2.26221393924515	4.07748846715568e-05	1	-0.576660608626295	0.433669708939915	0	1.87075994780703		0
M214.9965T586.66	metabolomics_liver_hilic_neg	LAT	hilic													M215T587	214.996487558946	586.660981188518			17	NA		1.7737388742566	4.30854528781474e-05	1	-0.802398641180723	0.112135238203747	0	1.76312232190166		0
M812.2682T565.34	metabolomics_liver_hilic_neg	LAT	hilic													M812T565	812.268205467466	565.344859125107		[3M+Cl]- 259.109	19	NA		-1.71114408560163	4.43832458554215e-05	1	0.123817094314864	0.997228743876529	0	2.17320081772421		0
M105.9203T142.09	metabolomics_liver_hilic_neg	LAT	hilic													M106T142	105.920268646334	142.085427098952			1817	17	@M101.9229T142.35|+44Ca|@M102.9236T142.4|+13C+37Cl|+13C+34S|@M103.9211T142.32|+34S|+41K|+37Cl|@M107.9205T142.46|-18O|-34S|-41K|-37Cl	-1.28342325631397	4.43832458554215e-05	1	-0.39917100269747	0.132287767702594	0	2.04998494859711		0
M340.1253T512.25	metabolomics_liver_hilic_neg	LAT	hilic													M340T512	340.12529466619	512.250818567426	[525][M]-	[M-H+NH3]- 324.112	15	254	@M341.1291T511.76|-13C	-1.14136952113282	4.5493859454876e-05	1	0.128478567012035	0.889740226782475	0	2.13592373589251		0
M543.2523T518.04	metabolomics_liver_hilic_neg	LAT	hilic													M543T518	543.252279564194	518.037591687768			1393	NA		-1.87838486773524	4.7085185757192e-05	1	0.109922310581407	0.969750157013413	0	2.1425392161116		0
M316.1054T325.73	metabolomics_liver_hilic_neg	LAT	hilic													M316T326	316.105370099105	325.730595179481			12	NA		-1.86275353323163	4.82962712623998e-05	1	1.10962452453323	0.0271225334560342	1	1.88574604930672		0
M499.2151T331.16	metabolomics_liver_hilic_neg	LAT	hilic													M499T331	499.215088569776	331.157163363814	[707][M]-		4	353	@M500.2185T331.36|-13C	-1.45063551352431	4.82962712623998e-05	1	0.565559193768042	0.18302139907092	0	2.0393730386529		0
M444.642T625.75	metabolomics_liver_hilic_neg	LAT	hilic													M445T626	444.641978849324	625.750980642082			26	263	@M353.6113T626.31_1|+(C2H5NO3)|@M414.6351T625.82|+(CH2O)|@M443.6391T625.78_1|+13C|@M444.1408T625.96_2|+13Cdb	-1.35880624466519	4.82962712623998e-05	1	0.0649935945074986	0.939511849987855	0	2.0684240163418		0
M793.3105T632.63	metabolomics_liver_hilic_neg	LAT	hilic													M793T633	793.310529400666	632.62729232847	[867][M]-		2125	453	@M794.3149T632.73|-13C	-1.34845491305773	4.82962712623998e-05	1	0.557901761288472	0.160932925131526	0	2.0921701648983		0
