variableMetadata	set	gene	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M477.4809T377.78_2	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M477T378_2	477.480870064916	377.780548810611			64	NA		-1.1237271984468	0.0198439170307089	1	0.265490671631438	0.463540316677062	0	2.50235259473298		-0.156467054612374
M258.1704T107.44	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M258T107	258.170408346655	107.435479454709		[M+H]+ 257.157 [M+H-HCOOH]+ 303.16	63	NA		-1.1132524374942	0.0215739353911373	1	-0.629716612888824	0.1044643120603	0	2.31202838075601		-0.178119632323579
M131.6951T75.33_7	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M132T75_7	131.695119864185	75.3269274354397		[2M+Na+3K-H]3+ 128.105	1	NA		-0.820474942405685	0.022108074155345	1	-0.0471125120268354	0.973155504739371	0	2.67597261273401		-0.139524255679594
M126.4478T75.52_33	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M126T76_33	126.447806651812	75.5188164883314		[2M+2Na+2K-H]3+ 128.226	1	NA		-0.549639243533651	0.022108074155345	1	-0.0349591183691054	0.964854793905077	0	2.53684060523409	plsda	-0.196100019501393
M282.686T261.82_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M283T262_1	282.685982672221	261.822412417226			1813	NA		-1.00287662856649	0.0273038177984107	1	-1.15419183200458	0.000507159903493489	1	1.78527853819722		-0.0290519365811515
M400.2429T329.64	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M400T330	400.242888621746	329.642833379428		[M+H]+ 399.233	79	NA		-0.885500039858719	0.0273038177984107	1	-0.0535758386953962	0.970306327001358	0	2.16948454831557		-0.0434269636381066
M258.1829T255.9	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M258T256	258.182909509535	255.903497792729	[353][M]2+		49	205	@M258.6846T255.6|-13Cdb	-0.782405980893344	0.0273038177984107	1	-1.01900771230175	9.96775050777837e-05	1	1.89230002243319		-0.00159266284664949
M410.2398T329.3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M410T329	410.239834403375	329.295535755075		[M+Na+NaCOOH]+ 319.254	79	NA		-0.675365102551801	0.0273038177984107	1	0.133093278169307	0.561247120572425	0	2.32513000796085		-0.0679589868865706
M602.3616T348.64	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M602T349	602.361564297584	348.643853183833		[M+H]+ 601.355 [2M+Na+3K-H]3+ 834.099	58	NA		-1.34058813626018	0.0293984968854974	1	0.680348767492926	0.133633990560904	0	2.18293142661103		0
M134.8524T75.57_12	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M135T76_12	134.852397743644	75.5710471057257		[3M+2H]2+ 89.2268	1	NA		-1.17255074801157	0.037848293406272	1	0.430066550062959	0.317343997285662	0	2.44105667255964		0
M502.6216T360.9_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M503T361_1	502.621578386325	360.901329134696		[M+K]+ 463.659	64	NA		1.00325394366162	0.037848293406272	1	0.510210257796107	0.212696558654509	0	2.19648953345442		0
M375.1398T43.32_4	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M375T43_4	375.139830091781	43.3228548669495		[2M+K]+ 168.09	4	427	@M459.1016T43.37_2|-(HCOOK)	-0.79019781776757	0.037848293406272	1	0.668361102205239	0.0139002908856238	1	2.3077618778183		0
M464.7797T264.7	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M465T265	464.779738624064	264.695468368985			2083	NA		-1.13181798421458	0.0402747969173841	1	0.758340246396539	0.054033215126517	0	2.15763774672302		0
M343.5407T310.61_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M344T311_1	343.540660319375	310.606442345624		[3M+2Na+K-H]2+ 201.052 [M+Na]+ 320.555	70	NA		-0.919930976318959	0.0416030859717344	1	-0.0626627560382094	0.962796189883423	0	2.32717734113899		-0.00747176955679373
M115.0396T63.84	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M115T64	115.039604273673	63.8373094582882	[36][M+2]+		39	NA		-0.578699921452969	0.0417199538617843	1	-0.0553326875842046	0.915885489918186	0	1.60067800733246		-0.0269951760817431
M258.171T213.84	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M258T214	258.171004287772	213.835589824625			84	NA		-1.06493517249532	0.0466082786751144	1	-0.326011944237623	0.530109354450215	0	1.78303192372466		0
M343.8749T310.58_2	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M344T311_2	343.874933141915	310.576962687746		[M+H-CH4]+ 358.903	70	NA		-0.855906021822436	0.049977580681494	1	-0.0944537634832585	0.894077624168354	0	2.26753464740809		0
M351.6679T87.1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M352T87	351.667874012428	87.1030945711818			1499	NA		-1.33297898400097	0.0519230295313369	0	0.242106888062276	0.633373816711419	0	2.29124448502384		0
M291.0759T251.31	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M291T251	291.075943466245	251.312429042042			1825	NA		0.849715088649278	0.0519230295313369	0	-0.010436019887095	0.929788500967383	0	2.21178409141232		0
M346.5106T195.71	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M347T196	346.5106413603	195.71349812041			2369	NA		-0.578694100384505	0.0571150063995624	0	-0.0711985540805138	0.873547632371478	0	2.49126690939523		0
M401.5407T233.2	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M402T233	401.540675528343	233.1964722251		[M+H]+ 400.534	3102	NA		-0.910699755495889	0.0598859489947099	0	0.312135762825539	0.391522756282005	0	2.53797184557692		0
M420.1094T82.59	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M420T83	420.109353374783	82.5895874048668			56	NA		0.651197829663554	0.0600532810795268	0	-0.0974388303070235	0.704167190312447	0	1.9966606151024		0
M320.2107T134.12_3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M320T134_3	320.210676191193	134.116663108799			75	NA		-1.00844918264988	0.0661433883403022	0	-0.693528191914755	0.0898895925647248	0	1.9399705315525		0
M418.6971T235.43	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M419T235	418.697122436817	235.430308764954		[M+K]+ 379.727	3101	NA		-0.93117215481695	0.0700016874301234	0	-0.44952245908849	0.300127908128275	0	2.37939787601081		0
M357.2795T547.41	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M357T547	357.279531524115	547.41034990522	[658][M]+		874	400	@M358.2828T547.64|-13C	-1.22879918356676	0.0780743158585154	0	-0.315492092535646	0.655657491585737	0	2.20816422326396		0
M358.9613T246.36	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M359T246	358.961324282292	246.361643377852			1951	NA		-0.696730423286933	0.0780743158585154	0	-0.0256627211693132	0.998284343649292	0	2.21437195174874		0
M159.0527T113.12_23	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M159T113_23	159.052687694042	113.116626145667			2	NA		-0.545617145412566	0.0780743158585154	0	-0.139578786509075	0.656342609675672	0	2.21985725198237		0
M208.6472T111.48	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M209T111	208.647169748987	111.478343171166		[M+K+HCOOH]+ 123.683	2	NA		-0.455951891478648	0.0780743158585154	0	-0.249029906463775	0.23224352787858	0	2.42942626455982		0
M545.2328T237.28	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M545T237	545.232803648824	237.279991163617			2149	NA		-0.852504363190381	0.0806188174975413	0	-0.24684475491512	0.600673103494915	0	2.22647864849582		0
M169.3925T113.22_44	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M169T113_44	169.392527271305	113.221421201327			2	NA		-0.662143354996358	0.0806188174975413	0	-0.248626041523213	0.467246981783714	0	2.14504509573136		0
M946.3652T52.9	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M946T53	946.365165153153	52.9019786430887		[3M+Na+K]2+ 610.255	4	NA		-0.632801551039673	0.0806188174975413	0	0.0812538980734629	0.74883399994951	0	2.32476645817431		0
M494.6871T378.7_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M495T379_1	494.687072567456	378.70218666295		[M+K+NH3]+ 438.713	64	NA		-1.27682548285431	0.0818107909171044	0	-0.757290666469444	0.198537469087149	0	1.97357066148369		0
M448.0282T283.48	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M448T283	448.028217260317	283.476131080589		[3M+H+Na]2+ 290.68	71	NA		-1.01913039860064	0.0818107909171044	0	-0.0241274710849879	0.982826163063832	0	2.59239628450285		0
M240.159T134.12_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M240T134_1	240.159038919491	134.116663108799			75	NA		-0.971332649801063	0.0818107909171044	0	-0.731396938949539	0.0710580026916595	0	1.81144220998485		0
M437.917T242.39	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M438T242	437.916999676694	242.39453129407			2055	472	@M409.8859T242.82|+(C2H4)	-0.92763269102935	0.0818107909171044	0	0.0590100165518255	0.858756883614896	0	2.67725927999098		0
M588.237T258.43	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M588T258	588.237021373717	258.433109864399			49	NA		-0.705931777055891	0.0818107909171044	0	-0.295406490064863	0.408676146046521	0	2.18635814546817		0
M160.6369T113.22_7	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M161T113_7	160.636947231383	113.221045569641		[3M+2K]2+ 81.1154	2	NA		-0.580785100631918	0.0818107909171044	0	-0.114829491802402	0.762163509462534	0	2.15645077993093		0
M386.6848T93.98	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M387T94	386.684820976671	93.9834623035029			2586	NA		-0.979195857408481	0.0821341647786704	0	0.0710867549366352	0.847058389244919	0	1.98816197036894		0
M293.7018T270.52_2	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M294T271_2	293.701777994897	270.523692347696			77	NA		-0.736332208022819	0.0821341647786704	0	-0.820679697583993	0.00480174078969266	1	1.58984604050398		0
M319.8763T134.2_2	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M320T134_2	319.876310176375	134.204528398718			75	NA		-0.91042557159472	0.0832117061968976	0	-0.72466107916623	0.0591703364785372	0	1.83143978731328		0
M130.6158T75.27_5	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M131T75_5	130.615797382318	75.2713710904887			1	NA		-0.853483786356922	0.0832117061968976	0	0.0372042526775971	0.891680421005254	0	2.4144714319816		0
M362.1559T335.49	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M362T335	362.155876381727	335.489326410832			79	NA		5.26161934807485	0.0841791912058796	0	-4.21711758153734	0.051018857162778	0	1.45596878185326	svm	0
M559.8371T340.19_2	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M560T340_2	559.837108442012	340.187646417275			58	NA		-1.93628848993738	0.0841791912058796	0	0.620156529893018	0.466145658837864	0	2.01966483657577		0
M786.3174T52.85	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M786T53	786.317356372393	52.8456779397087	[1423][M+2]+		4	539	@M784.312T53|+18O|+13C2|@M785.3155T52.96|+13C|+15N	-0.665827435149216	0.0841791912058796	0	-0.000308489358424424	0.957979167915413	0	1.93876795240331		0
M162.3988T113.11_40	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M162T113_40	162.398793752575	113.106118790011			2	NA		-0.544398085360077	0.0841791912058796	0	-0.0512424700802558	0.930549692667572	0	2.17372220399905		0
M130.6027T68.59	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M131T69	130.602723388492	68.590941208556			7	NA		-0.537240272787848	0.0841791912058796	0	-0.0535912616463285	0.922901617262265	0	2.31144272846811		0
M293.0646T52.2_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M293T52_1	293.064611815028	52.2031641253325			4	NA		0.478367538179175	0.0841791912058796	0	0.0397484571907327	0.948637444478645	0	2.20674557428081		0
M472.8174T43.12_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M473T43_1	472.817414006881	43.1214787541065			4	166	@M320.8676T42.86_1|+(HCOOK)+(HCOONa)|@M388.8554T43.03_1|+(HCOOK)|@M404.8294T43.14_1|+(HCOONa)	0.430184276588594	0.0841791912058796	0	-0.271116050490125	0.132503426351774	0	2.21355799809329		0
M163.9785T46.73_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M164T47_1	163.978533160795	46.7272398555042	[122][M]+	[M+H-CH3]+ 177.991	4	67	@M164.9819T46.57|-13C|@M165.9765T46.75|-34S|-41K|-37Cl|@M201.9347T45.82|-K	0.377475877362645	0.0841791912058796	0	-0.0640299886450357	0.701170875896996	0	2.06126818067868		0
M612.6955T338.36_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M613T338_1	612.695488169013	338.360457451531			85	NA		-1.77860647145514	0.0916842386827564	0	0.901656509294451	0.25111781769219	0	2.01962630024554		0
M329.6756T92.78	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M330T93	329.675556090098	92.7821227727983			2575	NA		-1.23697965051355	0.0916842386827564	0	-0.226373214839947	0.799390128408446	0	2.57801989286122		0
M315.6782T197.22	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M316T197	315.678177484843	197.219387830122			2353	NA		-1.09569360249627	0.0944644797776703	0	0.275361851667189	0.572162053266793	0	1.9154310442619		0
M539.3221T303.16	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M539T303	539.32210753854	303.156894265127		[3M+2H]2+ 358.86	8	NA		-0.507120435256224	0.0944644797776703	0	0.151530945168892	0.505581998091147	0	2.41214146984484		0
M169.0955T43.61_3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil	Pyridoxamine	CHEBI:16410	C00534	Metabolism of cofactors and vitamins	Vitamine B6 metabolism	Pridoxine	HMDB01431	CID1052	C8H12N2O2	168.08988	NHZMQXZHNVQTQA-UHFFFAOYSA-N	InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3	M169T44_3	169.095545469954	43.6101078409613		[M+H]+ 168.09	4	46	@M191.0776T43.42|-Na|@M207.0516T43.58_2|-K	-0.397270771675078	0.0968713111030799	0	0.296911074129724	0.0778207662508521	0	2.23383020950742		0
M457.5621T290.58	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M458T291	457.562114490501	290.580670515648		[M+K]+ 418.59	33	NA		0.686631395945577	0.0970843086500356	0	-0.440549677640188	0.137087033507381	0	2.0252754259061		0
M618.6069T379.45	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M619T379	618.606876622226	379.449939499994		[M+2K-H]+ 541.687	64	NA		-1.92323678366197	0.0970917512863963	0	-1.05504219721406	0.276639874443117	0	1.82165786123589		0
M494.8877T378.79_2	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M495T379_2	494.887669467842	378.786771895635			64	NA		-1.17621101058986	0.0986105548767592	0	-0.679099906902881	0.246513868291195	0	1.97609114055388		0
M257.1751T273.09	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M257T273	257.175116557764	273.08831053842			2835	NA		-0.81489451055031	0.0986105548767592	0	-0.512621972097657	0.196879689874936	0	2.20370946150821		0
M392.6171T258.42_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M393T258_1	392.617105094834	258.423643754218			49	NA		-0.76702174023813	0.0986105548767592	0	-0.123686634272605	0.834445977121303	0	1.89368854082865		0
M550.1199T73.86	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M550T74	550.119916066275	73.8649246135006		[M+H]+ 549.109	1	NA		-0.765406619733625	0.0986105548767592	0	0.00474117556818854	0.951481451140926	0	1.97278546623463		0
M342.1327T71.99	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M342T72	342.132652549033	71.9855661972737			1	NA		0.387179817211296	0.0986105548767592	0	-0.388596088693337	0.0190467461390588	1	1.30900025403509		0
M159.6625T113.29_6	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M160T113_6	159.662547351515	113.285058764185			2	NA		-0.533587835680565	0.100759699438999	0	-0.113357596007697	0.756147499936886	0	2.18144009527679		0
M240.41T134.15_2	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M240T134_2	240.409961635409	134.14819630344		[3M+Na+3K-H]3+ 194.116	75	NA		-0.985646161978249	0.100800340844165	0	-0.626263626954838	0.196723043484647	0	1.93309077594204		0
M206.14T143.3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil	D-Panthenol;Pantothenol;Dexpanthenol;Provitamin B	CHEBI:27373	C05944	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	CoA	HMDB04231	CID131204	C9H19NO4	205.13141	SNPLKNRPJHDVJA-ZETCQYMHSA-N	InChI=1S/C9H19NO4/c1-9(2,6-12)7(13)8(14)10-4-3-5-11/h7,11-13H,3-6H2,1-2H3,(H,10,14)/t7-/m0/s1	M206T143	206.139967914436	143.301647147642			42	NA		0.934128113604801	0.100800340844165	0	0.210560605007091	0.740370019710726	0	2.13791157661263		0
M162.7636T113.31_13	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M163T113_13	162.763550250173	113.305394031091		[M+H+NH3]+ 144.731	2	NA		-0.745151006447456	0.100800340844165	0	-0.0644274679046326	0.946847395592502	0	1.93378256761033		0
M257.8099T201.7	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M258T202	257.809869038034	201.699060896709			3135	NA		-0.663526825212699	0.100800340844165	0	-0.426376719605935	0.190726451238983	0	2.25491184589168		0
M243.364T113.27	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M243T113	243.364021963721	113.272250180779		[M+2K-H]+ 166.437	2	NA		-0.577574502698255	0.100800340844165	0	-0.10743203465989	0.802179615291484	0	2.0065027055392		0
M209.0496T43.55_3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M209T44_3	209.049628590427	43.5508781383256	[207][M+2]+		4	46	@M207.0516T43.58_2|+34S|+41K|+37Cl	-0.320108007821675	0.101099460847662	0	0.335508591333593	0.0156376481718615	1	2.01060557424404		0
M495.0882T378.74_3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M495T379_3	495.088234074209	378.744459303752		[M+H]+ 494.072	64	NA		-1.17224270797494	0.101898577026583	0	-0.740709347484644	0.20426619228022	0	1.91281595226618		0
M385.5704T294.01	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M386T294	385.570447512551	294.009612336623		[M+2H-CH4]2+ 785.159	74	NA		-1.1693752781647	0.101898577026583	0	-0.530139022741249	0.40600930042737	0	2.23268844974026		0
M203.128T428.49	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M203T428	203.127997469282	428.4919937859			2693	NA		0.915120298170484	0.101898577026583	0	0.0329894840560829	0.997700165093613	0	1.60764432414974		0
M695.3904T277.96	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M695T278	695.390411344474	277.961744678664	[1332][M]2+		71	767	@M695.8914T278.01|-13Cdb	-0.661366560742762	0.101898577026583	0	0.10378947427494	0.736181380392484	0	2.5852612965637		0
M461.7621T252.48_2	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M462T252_2	461.76209890533	252.480467710051			2078	NA		-0.592072394062439	0.101898577026583	0	-0.254659403919396	0.43896532611791	0	2.24115129805004		0
M386.2059T256.57	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M386T257	386.205907580782	256.574670937			49	NA		-0.533118514019	0.103992464783102	0	-0.437544945939727	0.0710300983476572	0	1.86521901847653		0
M434.089T150.9	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M434T151	434.089040337544	150.896029924999		[M+Na]+ 411.11	2452	NA		0.916086459424728	0.106875387059109	0	0.159297457492846	0.822208074244653	0	2.40603937346957		0
M345.1897T401.51	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M345T402	345.189737340211	401.512407319829		[M+Na]+ 322.2	73	336	@M323.2077T401.31|+Na	-0.75001487392684	0.106875387059109	0	-1.66075976608631	8.86962632971666e-07	1	1.36846603958447		0
M490.5198T258.38_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M491T258_1	490.519771725139	258.37935875258			49	NA		-0.692969906258751	0.111049547290113	0	-0.0842405043600074	0.898841994700916	0	1.85228332579024		0
M224.0756T332.25	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M224T332	224.075571274642	332.247503876325		[M+2H-CO]2+ 474.143	79	NA		-0.666017962129464	0.1145612793072	0	0.0744806624397558	0.807756528461838	0	2.34407364431782		0
M565.7918T357.24	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M566T357	565.791795344752	357.235535751494		[M+Na]+ 542.799	76	NA		-0.452742955453351	0.115334635363948	0	-0.0137332918099968	0.98952346362943	0	1.89820476073033		0
M450.0841T151.02_1	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M450T151_1	450.084124361364	151.021575729553		[M+K]+ 411.11	2452	525	@M468.0947T151.23|-(H2O)	0.869611325248027	0.115351993532563	0	0.227535671863327	0.698130695223935	0	2.32196612898952		0
M327.1031T282.91	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M327T283	327.103100360624	282.91486671451			71	NA		-1.9212196712365	0.116563565512426	0	-2.48954882641779	0.00282297007532797	1	1.72996486021737		0
M587.8553T348.53	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M588T349	587.855300328379	348.52552143779			58	NA		-1.48763517388908	0.116563565512426	0	0.782116369157656	0.274766282041117	0	1.91713677579187		0
M317.2122T635.5	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M317T635	317.212210190882	635.495775989931	[542][M]+		22	327	@M318.2153T635.57|-13C	-1.70809422766678	0.121992677792737	0	-2.04669231485319	0.00662558793300533	1	1.73218090991212		0
M147.595T90.92	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M148T91	147.594965249814	90.9188300304173			67	NA		-0.578061064144249	0.121992677792737	0	-0.00786637855667394	0.975759019717421	0	2.15401460829753		0
M623.1177T430.43	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M623T430	623.117725954396	430.426646098513			997	NA		-1.18605360359701	0.12238772324028	0	-1.91540928602233	0.000239978591878343	1	1.63832667898382		0
M450.9448T310	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M451T310	450.944811451493	309.997996503412			70	NA		-1.1240067410017	0.12238772324028	0	-0.344647887597436	0.632220083876266	0	1.87255463471483		0
M294.1664T261.96	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M294T262	294.166388572979	261.963186620198			1830	NA		-0.943200343670682	0.12238772324028	0	-0.47315054214214	0.370789949734523	0	1.80437148200835		0
M133.7014T75.61_8	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M134T76_8	133.701428385497	75.6079839795237		[3M+2H]2+ 88.4561 [M+2Na-H]+ 88.7291	1	NA		-0.772571544326997	0.12238772324028	0	0.0205509903185295	0.927532773232445	0	2.16932730589995		0
M375.1324T323.19	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M375T323	375.132373900044	323.189855705971	[704][M]+		16	425	@M376.1358T323.32|-13C	0.562286528720344	0.12238772324028	0	0.242291456573263	0.459417926711868	0	1.65677017302483		0
M391.1139T43.34_3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M391T43_3	391.113883840507	43.3428661118326			4	427	@M459.1016T43.37_2|-(HCOONa)	-0.437834217766245	0.12238772324028	0	0.619064223822576	0.00222370817041244	1	1.80361897520967		0
M130.4636T75.38_54	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M130T75_54	130.463638895818	75.377894754341			1	NA		-0.753299205274757	0.124289450619641	0	-0.0963568023987449	0.894767937531468	0	2.42897613116025		0
M503.2854T240.56	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M503T241	503.285427741568	240.556475438962			2119	NA		-0.927116880070736	0.125938220461282	0	0.169132928812802	0.714955175077155	0	1.71363730896293		0
M333.1782T99.87	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil													M333T100	333.178191032544	99.8669383970107		[M+K+HCOOH]+ 248.203	45	NA		-0.650011617986767	0.125938220461282	0	-0.195524963209353	0.645630250746784	0	2.22195828691271		0
