variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M100.0018T993.11	hilic			0.177490978383943	0.0532013663365009	0	-0.020454619510172	0.967532496600402	0	0.0721709479152643	0.717002764626218	0	0.0453529131631107	0.782868447244075	0	1.49948473759634	0.601946798891637	E	E	E	E	E	E	0	0								NA			M100T993	100.00183623858	993.111818415443		[M-H-CO2]- 144.996	14	4	@M81.9912T993.04|+(H2O)|@M143.0077T993.11|-(NHCO)
M123.0178T990.62	hilic			0.257185979831641	0.0796127023698856	0	0.010155758840515	0.918473268040272	0	0.106062909866262	0.724689211895745	0	0.0234933538993776	0.938744669094206	0	1.27049355219489	0.608550809994768	E	E	E	E	E	E	0	0								NA			M123T991	123.017787788321	990.620004760413			14	4	@M81.9912T993.04|+(CH3CN)|+(C2H3N)
M139.9944T993.58	hilic			0.170748953412517	0.0909634886638803	0	-0.0322831936202945	0.915490864209514	0	0.0624772540947731	0.768775935742089	0	0.0208089605003856	0.913227944649397	0	1.28800828211553	0.440678203147172	E	E	E	E	E	E	0	0								NA			M140T994	139.994426620178	993.582143644315		[M+Cl+NH3]- 87.9938 [M+Cl+NH3]- 87.9938	14	4	@M143.0077T993.11|-13C3|@M161.9764T993.88|-Na|@M183.0002T992.91|-(NHCO)|@M183.9842T992.81|-(CO2)
M161.9764T993.88	hilic			0.223159021950671	0.0857922252286407	0	-0.0176356040770358	0.995144959781304	0	0.0969048389150373	0.716171596282142	0	0.0217476753427199	0.935023058349817	0	1.22856684032612	0.579653611167041	E	E	E	E	E	E	0	0								NA			M162T994	161.976395567448	993.884055541235			14	4	@M139.9944T993.58|+Na|@M165.9736T992.98|-44Ca|@M204.9823T993.88|-(NHCO)|@M205.9662T993.61|-(CO2)|@M331.971T993.73|-(C3H7O6P)
M165.9736T992.98	hilic			0.160147701681289	0.128213399864685	0	-0.0193757543108859	0.972805838353274	0	0.0547633486182981	0.806542223097193	0	0.0403370833982173	0.831427832539389	0	1.15708534066877	0.415781237297806	E	E	E	E	E	E	0	0								NA			M166T993	165.973602170826	992.979658617324		[M-2H+Na]- 144.996	14	4	@M161.9764T993.88|+44Ca|@M183.0002T992.91|-(NH3)|-NH3|@M183.9842T992.81|-(H2O)
M183.0002T992.91	hilic			0.155643313339276	0.0900913145423438	0	-0.0167710923994271	0.978385739199687	0	0.0638301368811796	0.746054317353186	0	0.0607686694966887	0.693367249245218	0	1.32372948038347	0.514413816201515	E	E	E	E	E	E	0	0								NA			M183T993	183.000174443637	992.908090697177			14	4	@M139.9944T993.58|+(NHCO)|@M165.9736T992.98|+(NH3)|+NH3|@M204.9823T993.88|-Na
M183.9842T992.81	hilic			0.157541776903294	0.0562068655394551	0	-0.000846622141580156	0.954339970292499	0	0.0828735789038255	0.683725712878405	0	0.0796170571763568	0.546115624699543	0	1.52649960437518	0.801155845857419	E	E	E	E	E	E	0	0								NA			M184T993	183.98422526673	992.813901742493			14	4	@M139.9944T993.58|+(CO2)|@M165.9736T992.98|+(H2O)|@M205.9662T993.61|-Na|@M227.9743T993.82_2|-(CO2)
M204.9823T993.88	hilic			0.230481252476959	0.0502715360704738	0	-0.00460120793377428	0.9623053553663	0	0.102563731591019	0.70749276505767	0	0.0413149590567059	0.861948634197231	0	1.41280510295673	0.597879376312217	E	E	E	E	E	E	0	0								NA			M205T994	204.982328315229	993.884055541235		[M-H]- 205.991 [M-H]- 205.991	14	4	@M161.9764T993.88|+(NHCO)|@M183.0002T992.91|+Na|@M247.9883T993.74|-(NHCO)|@M248.9723T993.65|-(CO2)|@M265.999T993.84|-(NH3)-(CO2)
M205.9662T993.61	hilic			0.191038581522882	0.0552941300659682	0	-0.00765259110729843	0.978385739199687	0	0.0795221553258258	0.721089019643944	0	0.0595106991551546	0.738435611518951	0	1.4253062618669	0.58216800164077	E	E	E	E	E	E	0	0								NA			M206T994	205.966232262883	993.609555738802			14	4	@M161.9764T993.88|+(CO2)|@M183.9842T992.81|+Na|@M247.9883T993.74|-(CH2N2)|@M248.9723T993.65|-(NHCO)|@M249.9563T993.63_1|-(CO2)|@M265.999T993.84|-(NH3)-(CONH)|@M273.9541T993.6|-(HCOONa)
M227.9743T993.82_2	hilic			0.13934481170207	0.0984728918921086	0	0.0232216923517115	0.806133084248318	0	0.105508191099126	0.647238852116336	0	0.126210970862509	0.328934198163018	0	1.26111848506839	0.868331604715532	E	E	E	E	E	E	0	0								NA			M228T994_2	227.974312910646	993.819910667847			14	4	@M183.9842T992.81|+(CO2)|@M249.9563T993.63_1|-Na
M247.9883T993.74	hilic			0.239773453718264	0.0560963640725357	0	-0.000462985615886424	0.953261222386878	0	0.11343092023208	0.697538172942043	0	0.0786635418505739	0.719946015759384	0	1.32524776997914	0.675960654168799	E	E	E	E	E	E	0	0								NA			M248T994	247.988275450109	993.738850924037			14	4	@M204.9823T993.88|+(NHCO)|@M205.9662T993.61|+(CH2N2)|@M265.999T993.84|-(H2O)
M248.9723T993.65	hilic			0.208865731664293	0.0419479703241748	1	-0.00255581961635087	0.956756590101817	0	0.0973631814327831	0.704758120845807	0	0.0785513088274499	0.6781657767233	0	1.47099518554145	0.692389492951223	E	E	E	E	E	E	0	0								NA			M249T994	248.972263653795	993.652097929855			14	4	@M204.9823T993.88|+(CO2)|@M205.9662T993.61|+(NHCO)|@M265.999T993.84|-(NH3)|-NH3
M249.9563T993.63_1	hilic			0.16988692531174	0.0646927674502266	0	0.0261638315216146	0.786342308438073	0	0.106894131117329	0.681780753185158	0	0.117229815662959	0.464030941380816	0	1.35826487496904	0.765925571396442	E	E	E	E	E	E	0	0								NA			M250T994_1	249.956305592175	993.625888774107		[M+Cl+HCOOH]- 168.976	14	4	@M205.9662T993.61|+(CO2)|@M227.9743T993.82_2|+Na|@M271.9384T993.85|-Na
M265.999T993.84	hilic			0.224511159369772	0.0215856048730438	1	-0.00554185208418545	0.959226570261282	0	0.11169169515772	0.671074934675861	0	0.0832659466582513	0.644679701860367	0	1.64268059176887	0.774837962840593	E	E	E	E	E	E	0	0								NA			M266T994	265.998960223003	993.837828401286			14	4	@M204.9823T993.88|+(NH3)+(CO2)|@M205.9662T993.61|+(NH3)+(CONH)|@M247.9883T993.74|+(H2O)|@M248.9723T993.65|+(NH3)|+NH3
M271.9384T993.85	hilic			0.229059453824739	0.0359517361734193	1	-0.00582356183705812	0.962762680185323	0	0.0908704916529146	0.724788182197934	0	0.0821280822251325	0.688093630567373	0	1.47609323302696	0.57356098262229	E	E	E	E	E	E	0	0								NA			M272T994	271.938397533325	993.845117697651		[M+Cl+NaCOOH]- 168.976	14	4	@M249.9563T993.63_1|+Na|@M272.9407T993.96|-13C|@M273.9541T993.6|-(H2)|@M288.965T993.72|-(NH3)|-NH3|@M331.971T993.73|-(NH3)-(CONH)|@M332.955T993.68|-(NH3)-(CO2)|@M339.9259T993.63|-(HCOONa)
M272.9407T993.96	hilic			0.35085835456437	0.0268775564790853	1	-0.0208725981203415	0.990000019373142	0	0.186524396969855	0.676138465141111	0	0.0760907431225242	0.82962860823389	0	1.45591090157837	0.807714699589091	E	E	E	E	E	E	0	0								NA			M273T994	272.9406609932	993.96257640954			14	4	@M271.9384T993.85|+13C
M273.9541T993.6	hilic			0.216665478840603	0.0373092807036911	1	0.00627905823657926	0.911537277377748	0	0.104639708047348	0.695173805469479	0	0.113985474680874	0.516502166019686	0	1.50405937211234	0.701773733943815	E	E	E	E	E	E	0	0								NA			M274T994	273.954076270758	993.596098715205			14	4	@M205.9662T993.61|+(HCOONa)|@M271.9384T993.85|+(H2)
M288.965T993.72	hilic			0.282895713284439	0.0236499311915907	1	-0.0210787976493911	0.997072622661678	0	0.108830760939245	0.710633166287333	0	0.0797444150158739	0.732084295472574	0	1.54439107079159	0.626475959790749	E	E	E	E	E	E	0	0								NA			M289T994	288.964974713946	993.717545998828		[2M-H]- 144.996	14	4	@M271.9384T993.85|+(NH3)|+NH3|@M331.971T993.73|-(NHCO)|@M332.955T993.68|-(CO2)|@M356.9522T993.69_2|-(HCOONa)
M311.9311T993.74	hilic			0.281115975321001	0.029255816289899	1	-0.0297640179679881	0.972128144016527	0	0.107306328160902	0.715060358694382	0	0.0686915004030411	0.776509748096364	0	1.49366686934215	0.603162551161487	E	E	E	E	E	E	0	0								NA			M312T994	311.931071207343	993.740366600783		[2M-3H]3- 469.402	14	4	@M339.9259T993.63|-(CO)|@M353.9528T993.27|-(CH2N2)|@M354.9369T993.71|-(NHCO)|@M355.921T993.74_1|-(CO2)|@M356.9522T993.69_2|-(NH3CO)|@M371.9634T993.65|-(NH3)-(CONH)|@M379.9186T993.44|-(HCOONa)
M324.9207T993.64_1	hilic			0.569350821079645	0.00654588581226385	1	-0.0207138560451341	0.961486246277549	0	0.217617829359476	0.697538172942043	0	0.152651893389367	0.717590005630394	0	1.73498891238721	0.696414788905517	E	E	E	E	E	E	0	0								NA			M325T994_1	324.920734087977	993.639446290625		[2M-2H+K]- 143.988	14	4	@M500.8942T993.65|-2(HCOOH)-(HCOOK)|@M520.9338T993.54|-(C5H9O6P)
M331.971T993.73	hilic			0.295177187606615	0.0217355333050361	1	-0.0405291314936349	0.942930559913004	0	0.129523870784116	0.68980648635899	0	0.0793712392812047	0.742398731133662	0	1.56928388723704	0.738472574640607	E	E	E	E	E	E	0	0								NA			M332T994	331.970974043927	993.734449138872			14	4	@M161.9764T993.88|+(C3H7O6P)|@M271.9384T993.85|+(NH3)+(CONH)|@M288.965T993.72|+(NHCO)|@M353.9528T993.27|-Na|@M419.8939T993.37|-4Na
M332.955T993.68	hilic			0.245595313150297	0.0317521248896689	1	0.000836425113078576	0.940080410980865	0	0.146452457615606	0.64958721153778	0	0.140786328682228	0.477604916145786	0	1.47862473872724	0.870194700642519	E	E	E	E	E	E	0	0								NA			M333T994	332.954994932936	993.684296349231			14	4	@M271.9384T993.85|+(NH3)+(CO2)|@M288.965T993.72|+(CO2)|@M354.9369T993.71|-Na
M333.939T993.65	hilic			0.218931920638891	0.0427974752905815	1	0.00870470185557082	0.900083676056274	0	0.150267838900479	0.633341753138477	0	0.139501155182543	0.447888480456719	0	1.37510813636074	0.912040073094947	E	E	E	E	E	E	0	0								NA			M334T994	333.939020226177	993.649723531854			14	4	@M355.921T993.74_1|-Na
M339.9259T993.63	hilic			0.263852073700626	0.0183759631926748	1	0.0143493662896717	0.857031850554338	0	0.126591145986509	0.682284723826799	0	0.146370999341105	0.437145922752389	0	1.60269959487035	0.762191934929787	E	E	E	E	E	E	0	0								NA			M340T994	339.925894203135	993.629043358679		[M+Cl]- 304.956	14	4	@M271.9384T993.85|+(HCOONa)|@M311.9311T993.74|+(CO)|@M356.9522T993.69_2|-(NH3)|-NH3|@M419.8939T993.37|-(HPO3)
M344.9169T993.37	hilic			0.552055968171146	0.00914889080600955	1	-0.0513572404457356	0.978385739199687	0	0.1555207861722	0.761054038248704	0	0.10798150885385	0.803328263581892	0	1.68199571221004	0.54128244548248	E	E	E	E	E	E	0	0								NA			M345T993	344.916937045174	993.366625238536	[487][M]2-		14	4	@M460.9017T993.71|-(H3PO4)-(H2O)
M353.9528T993.27	hilic			0.627267594126211	0.0507761916723698	0	-0.143915516303622	0.84978011102773	0	0.279361904954744	0.710486343407964	0	0.169487309994253	0.781225809672591	0	1.27277888128846	0.561956719050501	E	E	E	E	E	E	0	0								NA			M354T993	353.952766586357	993.269495163592			14	4	@M311.9311T993.74|+(CH2N2)|@M331.971T993.73|+Na|@M371.9634T993.65|-(H2O)
M354.9369T993.71	hilic			0.336848998224504	0.0141950182670844	1	-0.0213124888216392	0.992898479692229	0	0.136256841541002	0.70749276505767	0	0.108466127246576	0.68973343764004	0	1.62087963650302	0.644714037835627	E	E	E	E	E	E	0	0								NA			M355T994	354.936919661583	993.708349613207	[501][M]2-		14	4	@M311.9311T993.74|+(NHCO)|@M332.955T993.68|+Na|@M356.9522T993.69_2|-(H2)|@M371.9634T993.65|-(NH3)|-NH3|@M414.9696T993.96|-(NH3)-(CONH)|@M415.9535T993.65|-(NH3)-(CO2)|@M422.9247T993.63|-(HCOONa)
M355.921T993.74_1	hilic			0.29139902689127	0.018208171297727	1	0.00108764761136371	0.926509395106627	0	0.152468675558087	0.669402640239245	0	0.133951067741261	0.557754887080772	0	1.58411001465869	0.818481977433383	E	E	E	E	E	E	0	0								NA			M356T994_1	355.920983716683	993.740366600783	[504][M]2-		14	4	@M311.9311T993.74|+(CO2)|@M333.939T993.65|+Na|@M356.9244T993.75_1|-13C|@M377.903T993.63_1|-Na|@M407.9196T993.27_1|-(H2S)-(H2O)|@M415.9535T993.65|-(NH3)-(CONH)|@M416.9377T993.76|-(NH3)-(CO2)
M356.9244T993.75_1	hilic			0.387771823357369	0.0302291726979102	1	-0.104298644748351	0.765404455994963	0	0.0864058000741181	0.889429157837827	0	0.172245124130608	0.691467390466916	0	1.47618804038217	0.179379790936108	E	E	E	E	E	E	0	0								NA			M357T994_1	356.924429072643	993.754546678487	[504][M+2]2-		14	4	@M355.921T993.74_1|+13C
M356.9522T993.69_2	hilic			0.459420638055894	0.00654588581226385	1	-0.00871872086282011	0.942930559913004	0	0.134325246550212	0.791970140951721	0	0.238914814205458	0.494643550125424	0	1.80709855986915	0.383051266166291	E	E	E	E	E	E	0	0								NA			M357T994_2	356.952168044075	993.692086335363		[M+Cl+NH3]- 304.956	14	4	@M288.965T993.72|+(HCOONa)|@M311.9311T993.74|+(NH3CO)|@M339.9259T993.63|+(NH3)|+NH3|@M354.9369T993.71|+(H2)
M371.9634T993.65	hilic			0.344164528156504	0.0137231670698363	1	-0.0236259993628742	0.997072622661678	0	0.128155558036543	0.710486343407964	0	0.10075762829781	0.709214249382066	0	1.64630344092053	0.619031417179432	E	E	E	E	E	E	0	0								NA			M372T994	371.963448270527	993.654472327856		[M+Cl]- 336.99 [M+Cl]- 336.99	14	4	@M311.9311T993.74|+(NH3)+(CONH)|@M353.9528T993.27|+(H2O)|@M354.9369T993.71|+(NH3)|+NH3|@M414.9696T993.96|-(NHCO)
M377.903T993.63_1	hilic			0.357117269414466	0.0128454561395624	1	-0.0294376280360353	0.989889207887408	0	0.146910255653935	0.69177875858661	0	0.0893987258778672	0.747801270502591	0	1.65230853034814	0.71810343267608	E	E	E	E	E	E	0	0								NA			M378T994_1	377.90295428712	993.629043358679	[527][M]2-		14	4	@M355.921T993.74_1|+Na|@M379.9186T993.44|-(H2)|@M394.9294T993.71|-(NH3)|-NH3|@M399.8847T993.91|-Na|@M422.9247T993.63|-(NH3CO)|@M437.9355T993.58|-(NH3)-(CONH)|@M438.9195T993.72|-(NH3)-(CO2)|@M439.9035T993.75|-(H2O)-(CO2)
M379.9186T993.44	hilic			0.354486768361385	0.0163281671820772	1	-0.0512827164495064	0.926509395106627	0	0.141158143981205	0.689417577237969	0	0.10375454997458	0.689025136730869	0	1.6130766627916	0.773292867063723	E	E	E	E	E	E	0	0								NA			M380T993	379.918571057623	993.437975620867			14	4	@M311.9311T993.74|+(HCOONa)|@M377.903T993.63_1|+(H2)|@M422.9247T993.63|-(NHCO)
M394.9294T993.71	hilic			0.366020689949679	0.0138854441061748	1	-0.0213350755352018	0.987007284923416	0	0.160307953137821	0.686395526822199	0	0.109927628891413	0.70367462107733	0	1.62239642932016	0.728862370191242	E	E	E	E	E	E	0	0								NA			M395T994	394.929407472301	993.708349613207			14	4	@M377.903T993.63_1|+(NH3)|+NH3|@M422.9247T993.63|-(CO)|@M437.9355T993.58|-(NHCO)|@M438.9195T993.72|-(CO2)|@M454.9621T993.67|-(NH3)-(CONH)
M399.8847T993.91	hilic			0.310069422560927	0.071511547540551	0	-0.0414658012197577	0.959226570261282	0	0.0778207255782082	0.843274638407964	0	0.0888228246145228	0.769953265517185	0	1.24182975070846	0.22541451492572	E	E	E	E	E	E	0	0								NA			M400T994	399.884718431303	993.91142682262		[M+Cl+HCOOH]- 318.919	14	4	@M377.903T993.63_1|+Na|@M417.8957T993.88|-(H2O)|@M461.8857T993.69_1|-(H2O)-(CO2)
M407.9196T993.27_1	hilic			0.919905941601719	0.00585331009170152	1	0.0306203073686699	0.844536137945701	0	0.284892038881576	0.760461503982285	0	0.324567725297875	0.649240372785118	0	1.77968563620605	0.517534156241822	E	E	E	E	E	E	0	0								NA			M408T993_1	407.919624235182	993.272966075471		[M+Cl+NaCOOH]- 304.956	14	4	@M355.921T993.74_1|+(H2S)+(H2O)
M408.9035T993.38	hilic			0.634484327459312	0.00712119276154905	1	-0.0483717422047008	0.995144959781304	0	0.251572874142564	0.695173805469479	0	0.190895904434544	0.688093630567373	0	1.75709225109387	0.753935876803178	E	E	E	E	E	E	0	0								NA			M409T993	408.903460767017	993.378198166511		[M-H+NaCOOH]- 341.922	14	4	@M430.8853T993.4|-Na|@M460.9017T993.71|-(H2S)-(H2O)|@M500.8942T993.65|-(CH2S)-(HCOOH)
M414.9696T993.96	hilic			0.415293923816272	0.0113190618776107	1	-0.0427436959456706	0.967615309677514	0	0.16500071773144	0.689417577237969	0	0.0789972010521893	0.808951666763383	0	1.66735345022898	0.719927376054127	E	E	E	E	E	E	0	0								NA			M415T994	414.969616543899	993.96257640954		[M+Cl]- 379.997	14	4	@M354.9369T993.71|+(NH3)+(CONH)|@M371.9634T993.65|+(NHCO)
M415.9535T993.65	hilic			0.313291194836186	0.0212909310297622	1	0.0639745849691646	0.633042858619793	0	0.13688480143119	0.760461503982285	0	0.158952986998141	0.645535818013722	0	1.46432719721652	0.508250213813813	E	E	E	E	E	E	0	0								NA			M416T994	415.953511359147	993.649723531854			14	4	@M354.9369T993.71|+(NH3)+(CO2)|@M355.921T993.74_1|+(NH3)+(CONH)
M416.9377T993.76	hilic			0.363209474536314	0.0180336907325745	1	0.02478275637195	0.833894412426361	0	0.17228896078457	0.687578499438057	0	0.205201963654634	0.442584942581944	0	1.48822913856556	0.731458834180132	E	E	E	E	E	E	0	0								NA			M417T994	416.937684805425	993.759195061012		[M-2H+K]- 379.997	14	4	@M355.921T993.74_1|+(NH3)+(CO2)|@M438.9195T993.72|-Na
M417.8957T993.88	hilic			0.283511426450094	0.0227569286632628	1	-0.0250528199951709	0.98402759395507	0	0.106315151360267	0.715060358694382	0	0.0769122133786695	0.739662938880075	0	1.55767278464397	0.596208741978721	E	E	E	E	E	E	0	0								NA			M418T994	417.895674588641	993.884055541235	[560][M]-	[M-H+NH3]- 401.877	14	4	@M399.8847T993.91|+(H2O)|@M419.8939T993.37|-34S|-41K|-37Cl|@M460.9017T993.71|-(NHCO)|@M461.8857T993.69_1|-(CO2)|@M477.9281T993.68|-(NH3)-(CONH)
M419.8939T993.37	hilic			0.743163744915254	0.00943601502376006	1	-0.000180105469670622	0.916410118249456	0	0.294269488528666	0.697538172942043	0	0.241588620361778	0.662776453517774	0	1.65398986908866	0.754076315691511	E	E	E	E	E	E	0	0								NA			M420T993	419.893897154949	993.372411702523	[560][M+2]-		14	4	@M331.971T993.73|+4Na|@M339.9259T993.63|+(HPO3)|@M417.8957T993.88|+34S|+41K|+37Cl
M422.9247T993.63	hilic			0.380410545666676	0.0104815606377002	1	0.0154733831743634	0.858286755817082	0	0.128639688693861	0.726443531520556	0	0.173336727567833	0.500039376882374	0	1.69304414511684	0.534805633449744	E	E	E	E	E	E	0	0								NA			M423T994	422.924747460405	993.629043358679			14	4	@M354.9369T993.71|+(HCOONa)|@M377.903T993.63_1|+(NH3CO)|@M379.9186T993.44|+(NHCO)|@M394.9294T993.71|+(CO)
M430.8853T993.4	hilic			0.650703236723938	0.0194058842937231	1	-0.0864669426397278	0.945929388537894	0	0.302155884064405	0.682284723826799	0	0.222918731035755	0.663725006453684	0	1.46891064396777	0.818557864632517	E	E	E	E	E	E	0	0								NA			M431T993	430.885347527591	993.398323466354			14	4	@M408.9035T993.38|+Na|@M606.8586T993.49|-2(HCOOH)-(HCOOK)
M437.9355T993.58	hilic			0.410081914079701	0.00893231044533888	1	-0.00506763325177673	0.93868056052114	0	0.148903898002494	0.710633166287333	0	0.13056421547304	0.675532296868305	0	1.72660159141111	0.631387687809315	E	E	E	E	E	E	0	0								NA			M438T994	437.935521273199	993.583219073193		[M-H+CF3COOH]- 304.956	14	4	@M377.903T993.63_1|+(NH3)+(CONH)|@M394.9294T993.71|+(NHCO)|@M454.9621T993.67|-(NH3)|-NH3
M438.9195T993.72	hilic			0.360289818514474	0.011934714023714	1	0.00630024431005438	0.896420453592913	0	0.182466723663968	0.662564578785791	0	0.158099434564189	0.552881018164012	0	1.65462616457645	0.864503314508246	E	E	E	E	E	E	0	0								NA			M439T994	438.919504979685	993.717545998828			14	4	@M377.903T993.63_1|+(NH3)+(CO2)|@M394.9294T993.71|+(CO2)|@M416.9377T993.76|+Na|@M460.9017T993.71|-Na
M439.9035T993.75	hilic			0.292934335527637	0.0141950182670844	1	0.00388043653123304	0.908586030484806	0	0.144177498417715	0.682440367904403	0	0.136241025730012	0.552499062668538	0	1.65957194326227	0.75196727806426	E	E	E	E	E	E	0	0								NA			M440T994	439.903529290481	993.746284062693	[576][M]2-		14	4	@M377.903T993.63_1|+(H2O)+(CO2)|@M461.8857T993.69_1|-Na|@M483.8675T993.71|-2Na|@M505.8491T993.86|-3Na|@M523.8599T993.73|-(HCOOK)
M454.9621T993.67	hilic			0.460596374346355	0.0280078281217943	1	-0.103233194554479	0.830888293685999	0	0.214394247659783	0.67211813052666	0	0.140634469582137	0.692535966507311	0	1.38939077622781	0.785863334559784	E	E	E	E	E	E	0	0								NA			M455T994	454.96205738191	993.667072785901			14	4	@M394.9294T993.71|+(NH3)+(CONH)|@M437.9355T993.58|+(NH3)|+NH3
