variableMetadata	set	gene	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M777.8718T328.97_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M778T329_1	777.871767714387	328.966408138893	[1295][M]2+		1169	571	@M778.3732T328.79_2|-13Cdb	-0.828780545294505	0.00263119302989463	1	-0.136092543126233	0.703200891561145	0	3.27066225751777		0
M591.7709T274.08_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M592T274_1	591.770867846115	274.077410927547	[1030][M]2+		4333	452	@M592.2724T274.05_2|-13Cdb	-0.804045390796915	0.00263119302989463	1	0.183918429376483	0.380100439438084	0	3.20532200592542		0.219386395612801
M260.9754T50.13	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M261T50	260.975352281152	50.1256588039521			1344	NA		0.539609270872583	0.00263119302989463	1	-0.275814698772484	0.0431454848571615	1	3.11452921964661		0
M726.3435T349.31	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M726T349	726.343456652051	349.306726994438			2652	NA		-1.11166767513108	0.00326845345963383	1	0.122419448379221	0.650057875890969	0	2.89807449015873	forest	0
M717.8562T369.1_3	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M718T369_3	717.856242551375	369.099155537185		[M+H-COCH2]+ 758.858	79	NA		1.8388297081311	0.00431184171081064	1	0.188893601640865	0.866341463435784	0	3.30195254286332		0
M827.9267T299.17_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M828T299_2	827.92671015477	299.172895002395			9	594	@M828.4277T299.12_5|-13Cdb	1.27563239735209	0.00443314470509512	1	-0.287302523031103	0.414693944518443	0	3.26266797689853		-0.374274182461473
M621.447T299.34_4	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M621T299_4	621.446959835074	299.33712573734			9	NA		1.25725873299604	0.00443314470509512	1	-0.378778669535555	0.281803393595033	0	3.12561949533331		-0.220163918026533
M820.4065T369.05_5	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M820T369_5	820.406492071158	369.045712972054			79	NA		1.74691977728179	0.00525759885223833	1	0.281595866509896	0.733698440529906	0	3.35093129154172		-0.0716417330758462
M709.9381T299.42_3	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M710T299_3	709.938139740506	299.417157663112		[M+K]+ 670.976	9	NA		1.32305880732499	0.00525759885223833	1	-0.255483070593833	0.491111732485365	0	3.20664324925443		-0.307963508199939
M819.8339T368.96_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M820T369_1	819.833887898071	368.955027797869		[M+H]+ 818.822	79	NA		1.8355296122241	0.00592798901195765	1	0.377430955878511	0.627994508152869	0	3.33204035832138		0
M819.9771T369.05_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M820T369_2	819.977070608324	369.045712972054		[3M+H]+ 273.002	79	NA		1.75533526448326	0.00592798901195765	1	0.149236551923039	0.907368827056571	0	3.33497770622027		0
M246.0207T349.73	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M246T350	246.020733897945	349.730197355869			2613	NA		7.46465412914496	0.00663462559571595	1	-3.16287906543647	0.147110049409961	0	2.49476083423926	svm	0
M710.0814T299.4_4	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M710T299_4	710.081412292492	299.396975656325			9	481	@M621.0713T299.07_1|+(C2H3NO3)	1.32106729196598	0.00663462559571595	1	-0.126995174065442	0.721810055770635	0	3.17806283502307		-0.194818907509806
M710.2244T299.42_5	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M710T299_5	710.22440364895	299.419260468381			9	NA		1.29691783066029	0.00663462559571595	1	-0.340835656268414	0.380100439438084	0	3.13361089918512		-0.275137015050039
M709.7949T299.15_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M710T299_2	709.794918968778	299.147908462906		[M+K]+ 670.823	9	NA		1.16362542824097	0.00663462559571595	1	-0.207419617103184	0.531155290105957	0	3.12439230663664		-0.224883030542654
M171.9822T47.93	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M172T48	171.982157078292	47.93224953276			1251	NA		0.685720268767671	0.00663462559571595	1	-0.566818629698728	0.00391181107126348	1	2.61833719474265		0
M717.6056T369.03_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M718T369_1	717.605625262676	369.025812083972	[1237][M]2+		79	551	@M718.1073T369.05_5|-13Cdb	1.74153396671339	0.00694391183068626	1	0.0883662605187112	0.980515403840948	0	3.2656210979079		0
M621.8228T299.19_3	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M622T299_3	621.8227670305	299.1901913671	[1091][M+1]2+		9	NA		1.34098483562614	0.00694391183068626	1	-0.237600369436255	0.541135194534255	0	3.09642927122195		-0.118037709531359
M717.4803T368.81	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M717T369	717.480300279338	368.808970272766	[1236][M]2+		79	550	@M717.9815T368.99_4|-13Cdb	1.82500447662839	0.00714399715394364	1	0.206397094001346	0.856327931750816	0	3.2337169701623		0
M820.1202T369.09_3	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M820T369_3	820.120160236887	369.091165462512			79	NA		1.71149410961381	0.00714399715394364	1	0.226536510180184	0.815238169269555	0	3.26393721086845		-0.0443637364757953
M846.8436T371.05_3	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M847T371_3	846.843594426112	371.047913976656		[M+H]+ 845.839	79	NA		1.67005040279947	0.00714399715394364	1	-0.520336494723765	0.309201454158442	0	3.13756446201732		0
M828.2607T299.15_4	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M828T299_4	828.260683659527	299.151753550297	[1352][M]2+		9	592	@M827.7596T298.8_1|+13Cdb|@M828.7617T298.79_2|-13Cdb	1.26653349213887	0.00714399715394364	1	-0.184178721892883	0.613577559161333	0	3.18650489153007		-0.297194534145453
M710.3678T299.37_6	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M710T299_6	710.367761498132	299.373067347244		[M+H]+ 709.36	9	483	@M621.3219T299.38_3|+(C3H7O2N)	1.19479551780586	0.00714399715394364	1	-0.238654382187903	0.503365046475138	0	3.15836037889868		-0.0235675961079341
M828.0934T299.32_3	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M828T299_3	828.09344412372	299.316106461945	[1350][M]2+		9	596	@M828.5945T298.76_1|-13Cdb	1.20427133898094	0.00874932384137948	1	-0.188466683457431	0.601218622176852	0	3.12064649809891		-0.160715835473393
M440.6992T65.06	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M441T65	440.699182729391	65.0620920125732			476	NA		-1.91088875025824	0.0100274208321058	1	0.024092955379551	0.906200792084565	0	3.32583829463541		0
M717.7309T369.03_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M718T369_2	717.730934786983	369.025812083972		[M+Na]+ 694.741	79	NA		1.68743351917777	0.0106363658249107	1	0.229226624937571	0.816607960533764	0	3.15183816136396		0
M617.2549T301.9	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M617T302	617.254941627767	301.901627325219		[2M+Na+K-H]+ 278.165	9	NA		0.801046398448959	0.0106363658249107	1	0.118841773173077	0.792635121591618	0	3.16350231076986		0
M717.9815T368.99_4	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M718T369_4	717.981536306097	368.990969386448	[1236][M+1]2+		79	550	@M717.4803T368.81|+13Cdb	1.77315894662203	0.0127791682865602	1	0.154165619917659	0.914947276996531	0	3.18584452342273		0
M217.1558T92.23	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M217T92	217.15576712762	92.2313014855189			2855	NA		-0.909089715266999	0.0127791682865602	1	-0.377903420982774	0.287677697820976	0	2.64705767457236		0
M614.9278T268.46_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M615T268_1	614.927752463814	268.457004922723			4374	NA		-0.87571289431258	0.0127791682865602	1	-0.623701806669226	0.0326961930842324	1	2.32817645627341		0
M566.6915T271.96_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M567T272_1	566.691498615669	271.963827913629			4331	NA		-0.903538161605807	0.013277399414029	1	-0.340257600553572	0.352726567019224	0	2.53482799718267		0
M820.2634T369.04_4	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M820T369_4	820.263355402938	369.03534858796		[M+H-CH3]+ 834.284	79	NA		1.86888962533443	0.0139258656602034	1	-0.00387340697464822	0.93121317493879	0	3.15874947538124		-0.0688394664796023
M599.6176T301.81_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M600T302_1	599.61762055615	301.806183777599	[1042][M]+	[M+K+NH3]+ 543.619	9	461	@M600.6202T301.79_1|-13C	0.770777768473813	0.0143826182777562	1	0.0813255515938138	0.883597851040445	0	3.10514964626574		0
M338.0886T100.98	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M338T101	338.088550057031	100.984178748098		[M+Na+NaCOOH]+ 247.115	69	NA		6.92639225611021	0.0145728112889907	1	-3.864082790814	0.0857026047754018	0	2.27588133967592	svm	0
M527.0371T308.64_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M527T309_1	527.037095706606	308.638716902356			3686	NA		-2.57089194672692	0.0145728112889907	1	-0.395820054262815	0.792635121591618	0	3.28976703459258		0
M956.4724T368.71	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M956T369	956.472359133736	368.708134336006	[1432][M]2+		79	628	@M956.9731T368.68_3|-13Cdb	1.91562016463461	0.0145728112889907	1	-0.0666586357697518	0.875282588194654	0	3.05583194401546		0
M708.3632T271.41_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M708T271_2	708.363189485826	271.414132668203	[1222][M]2+		4339	545	@M708.8647T271.36_2|-13Cdb	-0.881805538195454	0.0145728112889907	1	-0.384521065223376	0.274436023716175	0	2.47690534161753		0
M898.9224T301.79_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M899T302_1	898.922442704295	301.789898471723		[M+Na]+ 875.929	9	618	@M899.4241T301.8_2|-13Cdb|@M899.9253T301.72_1|-13C	0.873130473291443	0.0145728112889907	1	0.13061174397372	0.797691100088017	0	3.09406015352491		0
M600.2858T301.8_3	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M600T302_3	600.285812627667	301.800500181619	[1044][M]+	[M+H]+ 599.279	9	464	@M601.2889T301.89_3|-13C	0.805677934829149	0.0145728112889907	1	0.0774939878926055	0.899799241113009	0	3.07755143927167		0
M599.9517T301.8_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M600T302_2	599.951666955785	301.800500181619	[1043][M]+		9	462	@M600.9545T301.8_2|-13C	0.779206880422233	0.0145728112889907	1	0.0876165220998324	0.873785799550189	0	3.06253484034462		0
M956.6392T368.95_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M957T369_1	956.639176728664	368.946896871387			79	NA		1.90725229234838	0.0150184884561809	1	0.0614890679828832	0.991313158083469	0	2.99217400754708		0
M827.7596T298.8_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M828T299_1	827.759571841752	298.801713000891			226	592	@M828.2607T299.15_4|-13Cdb|@M828.7617T298.79_2|-13C	1.33928752632132	0.0150184884561809	1	-0.246204502085988	0.578634995846648	0	3.02434832194142		-0.0439701118779815
M467.7432T284.28_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M468T284_1	467.743168094774	284.28061257765	[777][M]2+		101	338	@M468.2448T284.18_3|-13Cdb	-0.637081134755219	0.0150184884561809	1	0.21982755602974	0.312455104023508	0	2.91630843307725		0
M846.7003T371.2_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M847T371_2	846.700347157456	371.203886851905		[M+2K-H]+ 769.788	79	NA		2.12430510008538	0.0188353055402979	1	-0.564902998713457	0.447383053142742	0	2.76853531430331		0
M561.7894T273.1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M562T273	561.78937470251	273.103591437105			4330	NA		-0.758923732950032	0.0192677335171634	1	0.524635604664285	0.0401843587256347	1	2.2427325529328		0
M527.2877T308.59_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M527T309_2	527.287727220175	308.590215341857			3742	NA		-2.35548984773387	0.0194814079575647	1	-0.238387274712039	0.89428710829821	0	3.25244245168645		0
M740.8637T371.24_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M741T371_1	740.863678687604	371.236166108979		[M+Na]+ 717.874	79	NA		2.02734886017995	0.0194814079575647	1	-0.479650662531668	0.499401443493066	0	2.85132883165171		0
M846.5578T371.17_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M847T371_1	846.55779637867	371.171028612788		[M+K]+ 807.604	79	NA		1.92053888740739	0.0194814079575647	1	-0.615213743067018	0.36923477626483	0	2.90271659161461		0
M710.5109T298.96_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M711T299_1	710.510930772393	298.958141332557			9	NA		1.33706653333144	0.0194814079575647	1	-0.351746385598863	0.45627753832069	0	2.96937673274124		-0.22551579502474
M580.9572T302.05_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M581T302_2	580.957203504485	302.053953886677			238	NA		-1.01021710648788	0.0194814079575647	1	0.0358314115326337	0.879247776594505	0	2.95737171212007		0
M708.6137T271.31_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M709T271_1	708.613740015548	271.307512213644	[1221][M+1]2+		4285	NA		-0.902294405461653	0.0194814079575647	1	-0.243875922067007	0.565396217953779	0	2.51221016454833		0
M455.9542T302.11_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M456T302_1	455.954229457502	302.109962504399			235	NA		0.898383017622971	0.0197802996351028	1	0.157105233994905	0.761281259184235	0	3.01360464340402		0
M566.8921T271.84_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M567T272_2	566.892076875871	271.841155942214			4332	NA		-0.882381757433061	0.0227783414900889	1	-0.348509733845393	0.36923477626483	0	2.39092253686692		0
M231.1715T155.51	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M231T156	231.171522184875	155.505953346129			4603	NA		-0.977617475087071	0.0251131751916658	1	-0.271085831499116	0.564612484077367	0	2.76115114768027		0
M463.1926T301.9_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M463T302_1	463.192644459235	301.901627325219	[769][M]2+		9	NA		0.815615537533699	0.0272935070852806	1	0.0610042884439039	0.945570634563467	0	2.87689981217542		0
M463.4437T301.9_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M463T302_2	463.443716961168	301.901627325219	[770][M]2+		9	NA		0.715282053788819	0.0295935109451121	1	0.0391561020689046	0.978694595697569	0	2.97475247269876		0
M709.6521T298.82_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M710T299_1	709.652077518722	298.815465723397	[1226][M]+		9	NA		1.29563278939262	0.0314914446037523	1	-0.29166230570293	0.542266291779565	0	2.88112528196449		-0.131826811128423
M621.1961T299.16_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M621T299_2	621.196148451448	299.161581346716	[1090][M]2+		9	NA		1.09049533959167	0.0314914446037523	1	-0.02471315555003	0.903532157175827	0	2.87932246245297		0
M797.82T374.05	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M798T374	797.819972618778	374.049470335283		[M+K]+ 758.858 [M+H]+ 796.811	79	NA		1.3942129399092	0.0316817391859113	1	0.151713661243308	0.888575017089326	0	3.05067237316332		0
M617.5891T301.8_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M618T302_1	617.589120697253	301.800500181619		[2M+Na+2K]3+ 875.929	9	NA		0.759032027660998	0.0316817391859113	1	0.0757739505874007	0.90325297767813	0	2.88253553922565		0
M314.1571T356.11	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M314T356	314.157117246694	356.110438189444			4197	231	@M314.6589T356.11_1|-13Cdb|@M315.1606T355.91_2|-13C	-0.610339961702895	0.0316817391859113	1	0.0533089368110211	0.797437257637474	0	2.67808671589945		0
M467.9939T284.31_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M468T284_2	467.993916337757	284.313211042228	[778][M]2+		101	NA		-0.597158647025688	0.0329923190611436	1	0.21909459475966	0.338244079099834	0	2.76284442447232		0
M621.5725T299.46_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M622T299_1	621.57253310618	299.458784245944		[M+K+NH3]+ 565.593	9	481	@M621.0713T299.07_1|+13Cdb	1.53256060221188	0.0405506398910245	1	-0.256654980739171	0.654500756565458	0	2.86786168165902		-0.129163175887802
M976.9966T373.84_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M977T374_1	976.996588347419	373.836930719899			79	632	@M977.4979T373.92_3|-13Cdb|@M977.9993T373.9_2|-13C	1.03023612965012	0.0405506398910245	1	0.178596472661395	0.785886952193402	0	3.01918046416115		0
M617.9241T301.79_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M618T302_2	617.924139380867	301.793188540994		[M+Na+NaCOOH]+ 526.966 [M+K]+ 578.958	9	NA		1.00264709400601	0.0408283213033749	1	0.16624858687447	0.797691100088017	0	2.87405159186434		0
M192.0331T59.35	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M192T59	192.033111994465	59.3480235657209		[M+Na+NaCOOH]+ 101.05	26	NA		0.880116799083126	0.0408283213033749	1	0.943752118202749	0.00384517826878097	1	2.52979876951131		0
M217.1917T51.41	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M217T51	217.191746978804	51.4064654811084			1293	NA		-3.45824516797937	0.0438810775491804	1	7.76843922182519	8.79557110668541e-07	1	1.28456876439284		0
M621.6977T299.19_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M622T299_2	621.697655356749	299.186134821909	[1090][M+1]2+		9	NA		1.28985697566768	0.0438810775491804	1	-0.318453346264542	0.527047720241958	0	2.87743207354322		0
M733.0887T298.39_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M733T298_1	733.08874350527	298.391403563864			106	NA		1.32155566351061	0.0457986396598071	1	0.321146274956513	0.65904685052279	0	2.91656529531416		0
M494.5783T298.71_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M495T299_1	494.578298588022	298.709680302111			9	NA		0.928579991461129	0.0457986396598071	1	0.11938146013493	0.865228517358618	0	2.79490483021818		0
M567.2931T271.89_4	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M567T272_4	567.293065003004	271.88863236575			4259	NA		-0.806767736612178	0.0457986396598071	1	-0.348255772658836	0.363541627296892	0	2.28790565830691		0
M270.6437T213.05	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M271T213	270.643729780757	213.053604182469			3018	NA		-0.979532852948191	0.0505618247305195	0	-0.591617979044825	0.165041692993926	0	2.8105429851843		0
M977.247T373.92_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M977T374_2	977.247025320981	373.917674053565		[M+Na]+ 954.248	79	633	@M977.7483T373.91_1|-13Cdb|@M978.2497T373.91_3|-13C	0.974564367060379	0.0505618247305195	0	0.191484292065272	0.753255411699601	0	2.93564614889494		0
M365.0786T142.86	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M365T143	365.078615766845	142.863986419956		[M+Na+CF3COOH]+ 208.096	87	NA		0.732793123589735	0.0513061835386002	0	1.22918652150385	2.10865806684628e-05	1	1.9687613683374		0
M298.0975T231.2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper	5'-Methylthioadenosine;5'-Deoxy-5'-(methylthio)adenosine	CHEBI:17509	C00170	Amino acid metabolism	Cysteine and Methionine	Methionine	HMDB01173	CID439176	C11H15N5O3S	297.08956	WUUGFSXJNOTRMR-IOSLPCCCSA-N	InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1	M298T231	298.097462142133	231.196744302387		[M+Na+NaCOOH]+ 207.12	8	NA		0.321039267430429	0.0513061835386002	0	-0.601325873666074	1.64646166985394e-05	1	1.51305467635122		0
M585.7195T292.93_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M586T293_2	585.719548630599	292.929843489848			3820	NA		-1.23087718460285	0.0540192714434663	0	-0.39810106832981	0.532110570343797	0	3.0156803358837		0
M567.0926T271.96_3	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M567T272_3	567.092640618073	271.960344601469			105	NA		-0.807665723207108	0.0540192714434663	0	-0.383947756869725	0.3167008461666	0	2.27360734607754		0
M810.1232T347.99_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M810T348_2	810.123234294679	347.987750151628	[1334][M]2+		2654	586	@M810.6246T347.94|-13Cdb	-1.5137675182018	0.0544141049525155	0	-0.528608770108823	0.497290509781743	0	3.09029608119033		0
M566.6037T304.61_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M567T305_1	566.603709567328	304.609552632679		[M+Na]+ 543.619 [M+H]+ 565.593	9	NA		0.705802595225521	0.0544141049525155	0	0.311183027746186	0.365864803852086	0	2.77619047201708		0
M566.2693T304.61_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M566T305_2	566.269312626625	304.609552632679	[986][M]+		9	432	@M567.2725T304.69_3|-13C	0.683133904204276	0.0572720342294513	0	0.283504476568478	0.403889156993744	0	2.79556506451904		0
M615.1282T268.45_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M615T268_2	615.128217947931	268.453004180262			4377	NA		-0.813871230604168	0.0577971851454369	0	-0.491819095728756	0.177905842725395	0	2.07019422670167		0
M977.4979T373.92_3	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M977T374_3	977.497891748479	373.916818555058			79	632	@M976.9966T373.84_1|+13Cdb|@M977.9993T373.9_2|-13Cdb|@M978.5009T373.85|-13C	0.979547287361552	0.061131905331641	0	0.25117998153643	0.651861231152144	0	2.85005420559834		0
M877.7916T381.82	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M878T382	877.791578234522	381.815683230317			703	NA		-0.900702148787346	0.0622587901275333	0	-0.250852905307916	0.617234159782088	0	2.06813103505193		0
M585.92T293.03_3	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M586T293_3	585.920044898429	293.0317686715			3821	NA		-1.25702880716628	0.0647669671405126	0	-0.51318394397234	0.421958355879507	0	2.95830051384601		0
M449.9648T301.93	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M450T302	449.964838893741	301.932593991557			234	NA		1.21677693246711	0.0647669671405126	0	0.043673540696668	0.995670633955192	0	2.67993766655911		0
M546.2845T723.84	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M546T724	546.284482174398	723.8381181274	[941][M]+		943	415	@M547.2893T723.55|-13C	0.845897059393142	0.0647669671405126	0	-0.265064975887974	0.460717863744713	0	2.75837534512462		0
M565.9351T304.61_1	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M566T305_1	565.935069859201	304.609552632679	[985][M]+	[M+K]+ 526.966 [M+H]+ 564.923 [M+H-CH2]+ 578.958	9	431	@M566.938T304.6_2|-13C	0.661914888390964	0.0647669671405126	0	0.28788804184742	0.389535783933209	0	2.71788509997186		0
M650.6804T318.94	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M651T319	650.680386617773	318.935012558621			1164	NA		-3.67934852699364	0.0652667123223932	0	1.03926383317911	0.504789313066325	0	2.80276911994608		0
M687.707T404.29_2	metabolomics_plasma_c18hyper_pos	MX2	c18hyper										NA			M688T404_2	687.707024213137	404.292882074256		[M+H-CH2]+ 700.707	112	NA		0.768896900759104	0.0657449850008	0	-1.12007183262522	0.000488670310899201	1	1.82817960022428		0
